year,S_sd_10,D_rise_10,S_jump_10,ISO3
1980,-0.0,0.0,,RWA
1981,-0.0,0.0,,RWA
1982,-0.2275862068965517,0.7586206896551724,0.0,RWA
1983,-0.2275862068965517,0.7586206896551724,0.0,RWA
1984,-0.48575425249490567,2.275862068965517,0.33333333333333337,RWA
1985,-0.48575425249490567,2.275862068965517,0.33333333333333337,RWA
1986,-0.48575425249490567,2.275862068965517,0.33333333333333337,RWA
1987,-0.48575425249490567,2.275862068965517,0.33333333333333337,RWA
1988,-0.48575425249490567,2.275862068965517,0.33333333333333337,RWA
1989,-0.48575425249490567,2.275862068965517,0.33333333333333337,RWA
1990,-0.48575425249490567,2.275862068965517,0.33333333333333337,RWA
1991,-0.48575425249490567,2.275862068965517,0.33333333333333337,RWA
1992,-0.45517241379310336,1.5172413793103445,0.0,RWA
1993,-0.45517241379310336,1.5172413793103445,0.0,RWA
1994,-0.4448275862068967,1.4827586206896557,0.0,RWA
1995,-0.4448275862068967,1.4827586206896557,0.0,RWA
1996,-0.4448275862068967,1.4827586206896557,0.0,RWA
1997,-0.4448275862068967,1.4827586206896557,0.0,RWA
1998,-0.4448275862068967,1.4827586206896557,0.0,RWA
1999,-0.4448275862068967,1.4827586206896557,0.0,RWA
2000,-0.4448275862068967,1.4827586206896557,0.0,RWA
2001,-0.4448275862068967,1.4827586206896557,0.0,RWA
2002,-0.4448275862068967,1.4827586206896557,0.0,RWA
2003,-0.4448275862068967,1.4827586206896557,0.0,RWA
2004,-0.0,0.0,,RWA
2005,-0.0,0.0,,RWA
2006,-0.0,0.0,,RWA
2007,-0.0,0.0,,RWA
2008,-0.0,0.0,,RWA
2009,-0.0,0.0,,RWA
2010,-0.0,0.0,,RWA
2011,-0.0,0.0,,RWA
2012,-0.0,0.0,,RWA
2013,-0.0,0.0,,RWA
2014,-0.0,0.0,,RWA
2015,-0.0,0.0,,RWA
2016,-0.0,0.0,,RWA
2017,-0.0,0.0,,RWA
2018,-0.0,0.0,,RWA
2019,-0.0,0.0,,RWA
2020,-0.07241379310344823,0.2413793103448274,,RWA
2021,-0.07241379310344823,0.2413793103448274,,RWA
2022,-0.07241379310344823,0.2413793103448274,,RWA
2023,-0.07241379310344823,0.2413793103448274,,RWA
1948,,,,SAU
1949,,,,SAU
1950,,,,SAU
1951,,,,SAU
1952,,,,SAU
1953,,,,SAU
1954,,,,SAU
1955,,,,SAU
1956,-0.0,0.0,,SAU
1957,-0.0,0.0,,SAU
1958,-0.0,0.0,,SAU
1959,-0.0,0.0,,SAU
1960,-0.0,0.0,,SAU
1961,-0.0,0.0,,SAU
1962,-0.0,0.0,,SAU
1963,-0.0,0.0,,SAU
1964,-0.0,0.0,,SAU
1965,-0.0,0.0,,SAU
1966,-0.0,0.0,,SAU
1967,-0.0,0.0,,SAU
1968,-0.0,0.0,,SAU
1969,-0.0,0.0,,SAU
1970,-0.0,0.0,,SAU
1971,-0.0,0.0,,SAU
1972,-0.0,0.0,,SAU
1973,-0.0,0.0,,SAU
1974,-0.0,0.0,,SAU
1975,-0.0,0.0,,SAU
1976,-0.0,0.0,,SAU
1977,-0.0,0.0,,SAU
1978,-0.0,0.0,,SAU
1979,-0.0,0.0,,SAU
1980,-0.0,0.0,,SAU
1981,-0.0,0.0,,SAU
1982,-0.0,0.0,,SAU
1983,-0.0,0.0,,SAU
1984,-0.0,0.0,,SAU
1985,-0.0,0.0,,SAU
1986,-0.0,0.0,,SAU
1987,-0.0,0.0,,SAU
1988,-0.0,0.0,,SAU
1989,-0.0,0.0,,SAU
1990,-0.0,0.0,,SAU
1991,-0.0,0.0,,SAU
1992,-0.0,0.0,,SAU
1993,-0.0,0.0,,SAU
1994,-0.0,0.0,,SAU
1995,-0.0,0.0,,SAU
1996,-0.0,0.0,,SAU
1997,-0.0,0.0,,SAU
1998,-0.15238095238095237,0.5079365079365079,0.0,SAU
1999,-0.15238095238095237,0.5079365079365079,0.0,SAU
2000,-0.15238095238095237,0.5079365079365079,0.0,SAU
2001,-0.15238095238095237,0.5079365079365079,0.0,SAU
2002,-0.15238095238095237,0.5079365079365079,0.0,SAU
2003,-0.7462157827713389,3.0,0.1693121693121693,SAU
2004,-0.7462157827713389,3.0,0.1693121693121693,SAU
2005,-0.7462157827713389,3.0,0.1693121693121693,SAU
2006,-0.7462157827713389,3.0,0.1693121693121693,SAU
2007,-0.7462157827713389,3.0,0.1693121693121693,SAU
2008,-0.7476190476190476,2.492063492063492,0.0,SAU
2009,-0.8652047936505735,4.246741246741247,0.4131821678620551,SAU
2010,-0.8652047936505735,4.246741246741247,0.4131821678620551,SAU
2011,-0.8652047936505735,4.246741246741247,0.4131821678620551,SAU
2012,-0.8652047936505735,4.246741246741247,0.4131821678620551,SAU
2013,-0.6107144600756892,3.0,0.415107415107415,SAU
2014,-0.6107144600756892,3.0,0.415107415107415,SAU
2015,-0.6107144600756892,3.0,0.415107415107415,SAU
2016,-0.6107144600756892,3.0,0.415107415107415,SAU
2017,-0.6107144600756892,3.0,0.415107415107415,SAU
2018,-0.6107144600756892,3.0,0.415107415107415,SAU
2019,-0.37359667359667353,1.245322245322245,0.0,SAU
2020,-0.37359667359667353,1.245322245322245,0.0,SAU
2021,-0.37359667359667353,1.245322245322245,0.0,SAU
2022,-0.37359667359667353,1.245322245322245,0.0,SAU
2023,-0.0,0.0,,SAU
1948,,,,SDN
1949,,,,SDN
1950,,,,SDN
1951,,,,SDN
1952,,,,SDN
1953,,,,SDN
1954,,,,SDN
1955,,,,SDN
1956,-0.0,0.0,,SDN
1957,-0.0,0.0,,SDN
1958,-0.0,0.0,,SDN
1959,-0.0,0.0,,SDN
1960,-0.0,0.0,,SDN
1961,-0.0,0.0,,SDN
1962,-0.0,0.0,,SDN
1963,-0.0,0.0,,SDN
1964,-0.0,0.0,,SDN
1965,-0.0,0.0,,SDN
1966,-0.0,0.0,,SDN
1967,-0.0,0.0,,SDN
1968,-0.0,0.0,,SDN
1969,-0.0,0.0,,SDN
1970,-0.0,0.0,,SDN
1971,-0.0,0.0,,SDN
1972,-0.0,0.0,,SDN
1973,-0.0,0.0,,SDN
1974,-0.0,0.0,,SDN
1975,-0.0,0.0,,SDN
1976,-0.0,0.0,,SDN
1977,-0.0,0.0,,SDN
1978,-0.0,0.0,,SDN
1979,-0.0,0.0,,SDN
1980,-0.0,0.0,,SDN
1981,-0.0,0.0,,SDN
1982,-0.0,0.0,,SDN
1983,-0.0,0.0,,SDN
1984,-0.0,0.0,,SDN
1985,-0.0,0.0,,SDN
1986,-0.0,0.0,,SDN
1987,-0.0,0.0,,SDN
1988,-0.0,0.0,,SDN
1989,-0.0,0.0,,SDN
1990,-0.0,0.0,,SDN
1991,-0.0,0.0,,SDN
1992,-0.0,0.0,,SDN
1993,-0.0,0.0,,SDN
1994,-0.9000000000000001,3.0,0.0,SDN
1995,-0.9000000000000001,3.0,0.0,SDN
1996,-0.9000000000000001,3.0,0.0,SDN
1997,-0.9000000000000001,3.0,0.0,SDN
1998,-0.9000000000000001,3.0,0.0,SDN
1999,-0.9000000000000001,3.0,0.0,SDN
2000,-0.9000000000000001,3.0,0.0,SDN
2001,-0.9000000000000001,3.0,0.0,SDN
2002,-0.9000000000000001,3.0,0.0,SDN
2003,-0.9000000000000001,3.0,0.0,SDN
2004,-0.0,0.0,,SDN
2005,-0.0,0.0,,SDN
2006,-0.0,0.0,,SDN
2007,-0.0,0.0,,SDN
2008,-0.0,0.0,,SDN
2009,-0.0,0.0,,SDN
2010,-0.0,0.0,,SDN
2011,-0.0,0.0,,SDN
2012,-0.0,0.0,,SDN
2013,-0.0,0.0,,SDN
2014,-0.0,0.0,,SDN
2015,-0.0,0.0,,SDN
2016,-0.0,0.0,,SDN
2017,-0.0,0.0,,SDN
2018,-0.0,0.0,,SDN
2019,-0.0,0.0,,SDN
2020,-0.3,1.0,0.0,SDN
2021,-0.3,1.0,0.0,SDN
2022,-0.3,1.0,0.0,SDN
2023,-0.3,1.0,0.0,SDN
1948,,,,SEN
1949,,,,SEN
1950,,,,SEN
1951,,,,SEN
1952,,,,SEN
1953,,,,SEN
1954,,,,SEN
1955,,,,SEN
1956,-0.0,0.0,,SEN
1957,-0.0,0.0,,SEN
1958,-0.0,0.0,,SEN
1959,-0.0,0.0,,SEN
1960,-0.0,0.0,,SEN
1961,-0.0,0.0,,SEN
1962,-0.0,0.0,,SEN
1963,-0.0,0.0,,SEN
1964,-0.0,0.0,,SEN
1965,-0.0,0.0,,SEN
1966,-0.0,0.0,,SEN
1967,-0.0,0.0,,SEN
1968,-0.0,0.0,,SEN
1969,-0.0,0.0,,SEN
1970,-0.0,0.0,,SEN
1971,-0.0,0.0,,SEN
1972,-0.0,0.0,,SEN
1973,-0.0,0.0,,SEN
1974,-0.0,0.0,,SEN
1975,-0.0,0.0,,SEN
1976,-0.0,0.0,,SEN
1977,-0.0,0.0,,SEN
1978,-0.0,0.0,,SEN
1979,-0.0,0.0,,SEN
1980,-0.0,0.0,,SEN
1981,-0.0,0.0,,SEN
1982,-0.0,0.0,,SEN
1983,-0.0,0.0,,SEN
1984,-0.0,0.0,,SEN
1985,-0.0,0.0,,SEN
1986,-0.0,0.0,,SEN
1987,-0.0,0.0,,SEN
1988,-0.0,0.0,,SEN
1989,-0.0,0.0,,SEN
1990,-0.0,0.0,,SEN
1991,-0.0,0.0,,SEN
1992,-0.0,0.0,,SEN
1993,-0.6,2.0,0.0,SEN
1994,-0.6914571812922546,3.3891625615763545,0.4098837209302325,SEN
1995,-0.6914571812922546,3.3891625615763545,0.4098837209302325,SEN
1996,-0.6914571812922546,3.3891625615763545,0.4098837209302325,SEN
1997,-0.6914571812922546,3.3891625615763545,0.4098837209302325,SEN
1998,-0.6914571812922546,3.3891625615763545,0.4098837209302325,SEN
1999,-0.6914571812922546,3.3891625615763545,0.4098837209302325,SEN
2000,-0.6830452060267916,3.881226053639847,0.4846989141164857,SEN
2001,-0.6830452060267916,3.881226053639847,0.4846989141164857,SEN
2002,-0.6830452060267916,3.881226053639847,0.4846989141164857,SEN
2003,-0.4263798724397954,1.881226053639847,0.2615653185917953,SEN
2004,-0.14761904761904765,0.49206349206349254,,SEN
2005,-0.14761904761904765,0.49206349206349254,,SEN
2006,-0.14761904761904765,0.49206349206349254,,SEN
2007,-0.14761904761904765,0.49206349206349254,,SEN
2008,-0.14761904761904765,0.49206349206349254,,SEN
2009,-0.14761904761904765,0.49206349206349254,,SEN
2010,-0.0,0.0,,SEN
2011,-0.0,0.0,,SEN
2012,-0.0,0.0,,SEN
2013,-0.0,0.0,,SEN
2014,-0.0,0.0,,SEN
2015,-0.0,0.0,,SEN
2016,-0.0,0.0,,SEN
2017,-0.0,0.0,,SEN
2018,-0.0,0.0,,SEN
2019,-0.0,0.0,,SEN
2020,-0.03563218390804588,0.11877394636015293,,SEN
2021,-0.03563218390804588,0.11877394636015293,,SEN
2022,-0.03563218390804588,0.11877394636015293,,SEN
2023,-0.03563218390804588,0.11877394636015293,,SEN
1948,,,,SGP
1949,,,,SGP
1950,,,,SGP
1951,,,,SGP
1952,,,,SGP
1953,,,,SGP
1954,,,,SGP
1955,,,,SGP
1956,-0.0,0.0,,SGP
1957,-0.0,0.0,,SGP
1958,-0.0,0.0,,SGP
1959,-0.0,0.0,,SGP
1960,-0.0,0.0,,SGP
1961,-0.0,0.0,,SGP
1962,-0.0,0.0,,SGP
1963,-0.0,0.0,,SGP
1964,-0.0,0.0,,SGP
1965,-0.0,0.0,,SGP
1966,-0.0,0.0,,SGP
1967,-0.0,0.0,,SGP
1968,-0.0,0.0,,SGP
1969,-0.0,0.0,,SGP
1970,-0.0,0.0,,SGP
1971,-0.0,0.0,,SGP
1972,-0.0,0.0,,SGP
1973,-0.0,0.0,,SGP
1974,-0.0,0.0,,SGP
1975,-0.0,0.0,,SGP
1976,-0.0,0.0,,SGP
1977,-0.15238095238095237,0.5079365079365079,0.0,SGP
1978,-0.15238095238095237,0.5079365079365079,0.0,SGP
1979,-0.15238095238095237,0.5079365079365079,0.0,SGP
1980,-0.15238095238095237,0.5079365079365079,0.0,SGP
1981,-0.15238095238095237,0.5079365079365079,0.0,SGP
1982,-0.15238095238095237,0.5079365079365079,0.0,SGP
1983,-0.15238095238095237,0.5079365079365079,0.0,SGP
1984,-0.15238095238095237,0.5079365079365079,0.0,SGP
1985,-0.15238095238095237,0.5079365079365079,0.0,SGP
1986,-0.15238095238095237,0.5079365079365079,0.0,SGP
1987,-0.0,0.0,,SGP
1988,-0.0,0.0,,SGP
1989,-0.0,0.0,,SGP
1990,-0.0,0.0,,SGP
1991,-0.0,0.0,,SGP
1992,-0.15238095238095237,0.5079365079365079,0.0,SGP
1993,-0.15238095238095237,0.5079365079365079,0.0,SGP
1994,-0.15238095238095237,0.5079365079365079,0.0,SGP
1995,-0.15238095238095237,0.5079365079365079,0.0,SGP
1996,-0.15238095238095237,0.5079365079365079,0.0,SGP
1997,-0.15238095238095237,0.5079365079365079,0.0,SGP
1998,-0.7462157827713389,3.0,0.1693121693121693,SGP
1999,-0.7462157827713389,3.0,0.1693121693121693,SGP
2000,-0.7462157827713389,3.0,0.1693121693121693,SGP
2001,-0.9829793615819431,5.492063492063492,0.546242774566474,SGP
2002,-0.9968253968253968,4.984126984126984,0.5,SGP
2003,-0.9968253968253968,4.984126984126984,0.5,SGP
2004,-0.9968253968253968,4.984126984126984,0.5,SGP
2005,-0.9968253968253968,4.984126984126984,0.5,SGP
2006,-0.9968253968253968,4.984126984126984,0.5,SGP
2007,-0.9968253968253968,4.984126984126984,0.5,SGP
2008,-0.7476190476190477,2.492063492063492,0.0,SGP
2009,-0.7476190476190477,2.492063492063492,0.0,SGP
2010,-0.7476190476190477,2.492063492063492,0.0,SGP
2011,-0.0,0.0,,SGP
2012,-0.0,0.0,,SGP
2013,-0.0,0.0,,SGP
2014,-0.0,0.0,,SGP
2015,-0.0,0.0,,SGP
2016,-0.0,0.0,,SGP
2017,-0.0,0.0,,SGP
2018,-0.0,0.0,,SGP
2019,-0.0,0.0,,SGP
2020,-0.0,0.0,,SGP
2021,-0.0,0.0,,SGP
2022,-0.0,0.0,,SGP
2023,-0.0,0.0,,SGP
1948,,,,SLB
1949,,,,SLB
1950,,,,SLB
1951,,,,SLB
1952,,,,SLB
1953,,,,SLB
1954,,,,SLB
1955,,,,SLB
1956,-0.0,0.0,,SLB
1957,-0.0,0.0,,SLB
1958,-0.0,0.0,,SLB
1959,-0.0,0.0,,SLB
1960,-0.0,0.0,,SLB
1961,-0.0,0.0,,SLB
1962,-0.0,0.0,,SLB
1963,-0.0,0.0,,SLB
1964,-0.0,0.0,,SLB
1965,-0.0,0.0,,SLB
1966,-0.0,0.0,,SLB
1967,-0.0,0.0,,SLB
1968,-0.0,0.0,,SLB
1969,-0.0,0.0,,SLB
1970,-0.0,0.0,,SLB
1971,-0.0,0.0,,SLB
1972,-0.0,0.0,,SLB
1973,-0.0,0.0,,SLB
1974,-0.0,0.0,,SLB
1975,-0.0,0.0,,SLB
1976,-0.0,0.0,,SLB
1977,-0.0,0.0,,SLB
1978,-0.0,0.0,,SLB
1979,-0.0,0.0,,SLB
1980,-0.0,0.0,,SLB
1981,-0.15238095238095237,0.5079365079365079,0.0,SLB
1982,-0.15238095238095237,0.5079365079365079,0.0,SLB
1983,-0.15238095238095237,0.5079365079365079,0.0,SLB
1984,-0.15238095238095237,0.5079365079365079,0.0,SLB
1985,-0.15238095238095237,0.5079365079365079,0.0,SLB
1986,-0.15238095238095237,0.5079365079365079,0.0,SLB
1987,-0.15238095238095237,0.5079365079365079,0.0,SLB
1988,-0.15238095238095237,0.5079365079365079,0.0,SLB
1989,-0.15238095238095237,0.5079365079365079,0.0,SLB
1990,-0.15238095238095237,0.5079365079365079,0.0,SLB
1991,-0.0,0.0,,SLB
1992,-0.0,0.0,,SLB
1993,-0.0,0.0,,SLB
1994,-0.0,0.0,,SLB
1995,-0.0,0.0,,SLB
1996,-0.0,0.0,,SLB
1997,-0.0,0.0,,SLB
1998,-0.0,0.0,,SLB
1999,-0.0,0.0,,SLB
2000,-0.0,0.0,,SLB
2001,-0.0,0.0,,SLB
2002,-0.0,0.0,,SLB
2003,-0.6,2.0,0.0,SLB
2004,-0.6,2.0,0.0,SLB
2005,-0.6,2.0,0.0,SLB
2006,-0.6,2.0,0.0,SLB
2007,-0.6,2.0,0.0,SLB
2008,-0.6,2.0,0.0,SLB
2009,-0.6,2.0,0.0,SLB
2010,-0.6,2.0,0.0,SLB
2011,-0.6,2.0,0.0,SLB
2012,-0.6,2.0,0.0,SLB
2013,-0.0,0.0,,SLB
2014,-0.0,0.0,,SLB
2015,-0.0,0.0,,SLB
2016,-0.0,0.0,,SLB
2017,-0.0,0.0,,SLB
2018,-0.0,0.0,,SLB
2019,-0.0,0.0,,SLB
2020,-0.7476190476190476,2.492063492063492,0.0,SLB
2021,-0.7476190476190476,2.492063492063492,0.0,SLB
2022,-0.7476190476190476,2.492063492063492,0.0,SLB
2023,-0.7476190476190476,2.492063492063492,0.0,SLB
1948,,,,SLE
1949,,,,SLE
1950,,,,SLE
1951,,,,SLE
1952,,,,SLE
1953,,,,SLE
1954,,,,SLE
1955,,,,SLE
1956,-0.0,0.0,,SLE
1957,-0.0,0.0,,SLE
1958,-0.0,0.0,,SLE
1959,-0.0,0.0,,SLE
1960,-0.0,0.0,,SLE
1961,-0.0,0.0,,SLE
1962,-0.0,0.0,,SLE
1963,-0.0,0.0,,SLE
1964,-0.0,0.0,,SLE
1965,-0.0,0.0,,SLE
1966,-0.0,0.0,,SLE
1967,-0.0,0.0,,SLE
1968,-0.0,0.0,,SLE
1969,-0.0,0.0,,SLE
1970,-0.0,0.0,,SLE
1971,-0.0,0.0,,SLE
1972,-0.0,0.0,,SLE
1973,-0.0,0.0,,SLE
1974,-0.0,0.0,,SLE
1975,-0.0,0.0,,SLE
1976,-0.0,0.0,,SLE
1977,-0.0,0.0,,SLE
1978,-0.0,0.0,,SLE
1979,-0.0,0.0,,SLE
1980,-0.0,0.0,,SLE
1981,-0.0,0.0,,SLE
1982,-0.0,0.0,,SLE
1983,-0.0,0.0,,SLE
1984,-0.0,0.0,,SLE
1985,-0.0,0.0,,SLE
1986,-0.0,0.0,,SLE
1987,-0.0,0.0,,SLE
1988,-0.0,0.0,,SLE
1989,-0.0,0.0,,SLE
1990,-0.0,0.0,,SLE
1991,-0.0,0.0,,SLE
1992,-0.0,0.0,,SLE
1993,-0.6,2.0,0.0,SLE
1994,-0.6176169152341549,2.7586206896551726,0.275,SLE
1995,-0.6176169152341549,2.7586206896551726,0.275,SLE
1996,-0.6176169152341549,2.7586206896551726,0.275,SLE
1997,-0.6176169152341549,2.7586206896551726,0.275,SLE
1998,-0.6176169152341549,2.7586206896551726,0.275,SLE
1999,-0.6176169152341549,2.7586206896551726,0.275,SLE
2000,-0.6176169152341549,2.7586206896551726,0.275,SLE
2001,-0.6176169152341549,2.7586206896551726,0.275,SLE
2002,-0.6176169152341549,2.7586206896551726,0.275,SLE
2003,-0.22758620689655185,0.7586206896551726,0.0,SLE
2004,-0.0,0.0,,SLE
2005,-0.0,0.0,,SLE
2006,-0.0,0.0,,SLE
2007,-0.0,0.0,,SLE
2008,-0.0,0.0,,SLE
2009,-0.0,0.0,,SLE
2010,-0.0,0.0,,SLE
2011,-0.0,0.0,,SLE
2012,-0.0,0.0,,SLE
2013,-0.0,0.0,,SLE
2014,-0.0,0.0,,SLE
2015,-0.0,0.0,,SLE
2016,-0.0,0.0,,SLE
2017,-0.0,0.0,,SLE
2018,-0.0,0.0,,SLE
2019,-0.0,0.0,,SLE
2020,-0.07241379310344823,0.2413793103448274,,SLE
2021,-0.07241379310344823,0.2413793103448274,,SLE
2022,-0.07241379310344823,0.2413793103448274,,SLE
2023,-0.07241379310344823,0.2413793103448274,,SLE
1948,,,,SLV
1949,,,,SLV
1950,,,,SLV
1951,,,,SLV
1952,,,,SLV
1953,,,,SLV
1954,,,,SLV
1955,,,,SLV
1956,-0.2204792759220492,0.6666666666666666,0.0,SLV
1957,-0.20951312035156963,0.6666666666666666,0.0,SLV
1958,-0.19999999999999998,0.6666666666666666,0.0,SLV
1959,-0.2058723050780516,0.9195402298850576,0.27500000000000013,SLV
1960,-0.2058723050780516,0.9195402298850576,0.27500000000000013,SLV
1961,-0.3011603928861845,1.2528735632183907,0.20183486238532133,SLV
1962,-0.3011603928861845,1.2528735632183907,0.20183486238532133,SLV
1963,-0.3011603928861845,1.2528735632183907,0.20183486238532133,SLV
1964,-0.3011603928861845,1.2528735632183907,0.20183486238532133,SLV
1965,-0.3011603928861845,1.2528735632183907,0.20183486238532133,SLV
1966,-0.3011603928861845,1.2528735632183907,0.20183486238532133,SLV
1967,-0.3011603928861845,1.2528735632183907,0.20183486238532133,SLV
1968,-0.3011603928861845,1.2528735632183907,0.20183486238532133,SLV
1969,-0.2999999999999999,0.9999999999999997,0.0,SLV
1970,-0.2999999999999999,0.9999999999999997,0.0,SLV
1971,-0.0,0.0,,SLV
1972,-0.0,0.0,,SLV
1973,-0.0,0.0,,SLV
1974,-0.0,0.0,,SLV
1975,-0.0,0.0,,SLV
1976,-0.0,0.0,,SLV
1977,-0.0,0.0,,SLV
1978,-0.0,0.0,,SLV
1979,-0.0,0.0,,SLV
1980,-0.0,0.0,,SLV
1981,-0.0,0.0,,SLV
1982,-0.0,0.0,,SLV
1983,-0.0,0.0,,SLV
1984,-0.0,0.0,,SLV
1985,-0.0,0.0,,SLV
1986,-0.0,0.0,,SLV
1987,-0.0,0.0,,SLV
1988,-0.0,0.0,,SLV
1989,-0.0,0.0,,SLV
1990,-0.0,0.0,,SLV
1991,-0.0,0.0,,SLV
1992,-0.0,0.0,,SLV
1993,-0.0,0.0,,SLV
1994,-0.0,0.0,,SLV
1995,-0.0,0.0,,SLV
1996,-0.0,0.0,,SLV
1997,-0.0,0.0,,SLV
1998,-0.0,0.0,,SLV
1999,-0.0,0.0,,SLV
2000,-0.0,0.0,,SLV
2001,-1.2241379310344829,4.080459770114943,0.0,SLV
2002,-1.2241379310344829,4.080459770114943,0.0,SLV
2003,-1.2241379310344829,4.080459770114943,0.0,SLV
2004,-1.2241379310344829,4.080459770114943,0.0,SLV
2005,-1.2241379310344829,4.080459770114943,0.0,SLV
2006,-1.2241379310344829,4.080459770114943,0.0,SLV
2007,-1.2241379310344829,4.080459770114943,0.0,SLV
2008,-1.2241379310344829,4.080459770114943,0.0,SLV
2009,-1.2241379310344829,4.080459770114943,0.0,SLV
2010,-1.2241379310344829,4.080459770114943,0.0,SLV
2011,-0.0,0.0,,SLV
2012,-0.0,0.0,,SLV
2013,-0.0,0.0,,SLV
2014,-0.0,0.0,,SLV
2015,-0.0,0.0,,SLV
2016,-0.0,0.0,,SLV
2017,-0.0,0.0,,SLV
2018,-0.0,0.0,,SLV
2019,-0.0,0.0,,SLV
2020,-0.0,0.0,,SLV
2021,-0.0,0.0,,SLV
2022,-0.0,0.0,,SLV
2023,-0.0,0.0,,SLV
1948,,,,SMR
1949,,,,SMR
1950,,,,SMR
1951,,,,SMR
1952,,,,SMR
1953,,,,SMR
1954,,,,SMR
1955,,,,SMR
1956,-0.0,0.0,,SMR
1957,-0.0,0.0,,SMR
1958,-0.0,0.0,,SMR
1959,-0.0,0.0,,SMR
1960,-0.0,0.0,,SMR
1961,-0.0,0.0,,SMR
1962,-0.0,0.0,,SMR
1963,-0.0,0.0,,SMR
1964,-0.0,0.0,,SMR
1965,-0.0,0.0,,SMR
1966,-0.0,0.0,,SMR
1967,-0.0,0.0,,SMR
1968,-0.0,0.0,,SMR
1969,-0.0,0.0,,SMR
1970,-0.0,0.0,,SMR
1971,-0.0,0.0,,SMR
1972,-0.0,0.0,,SMR
1973,-0.0,0.0,,SMR
1974,-0.0,0.0,,SMR
1975,-0.0,0.0,,SMR
1976,-0.0,0.0,,SMR
1977,-0.0,0.0,,SMR
1978,-0.0,0.0,,SMR
1979,-0.0,0.0,,SMR
1980,-0.0,0.0,,SMR
1981,-0.0,0.0,,SMR
1982,-0.0,0.0,,SMR
1983,-0.0,0.0,,SMR
1984,-0.0,0.0,,SMR
1985,-0.0,0.0,,SMR
1986,-0.0,0.0,,SMR
1987,-0.0,0.0,,SMR
1988,-0.0,0.0,,SMR
1989,-0.0,0.0,,SMR
1990,-0.0,0.0,,SMR
1991,-0.0,0.0,,SMR
1992,-0.0,0.0,,SMR
1993,-0.0,0.0,,SMR
1994,-0.0,0.0,,SMR
1995,-0.0,0.0,,SMR
1996,-0.0,0.0,,SMR
1997,-0.0,0.0,,SMR
1998,-0.0,0.0,,SMR
1999,-0.0,0.0,,SMR
2000,-0.0,0.0,,SMR
2001,-0.0,0.0,,SMR
2002,-0.0,0.0,,SMR
2003,-0.0,0.0,,SMR
2004,-0.0,0.0,,SMR
2005,-0.0,0.0,,SMR
2006,-0.0,0.0,,SMR
2007,-0.0,0.0,,SMR
2008,-0.0,0.0,,SMR
2009,-0.0,0.0,,SMR
2010,-0.0,0.0,,SMR
2011,-0.0,0.0,,SMR
2012,-0.0,0.0,,SMR
2013,-0.0,0.0,,SMR
2014,-0.0,0.0,,SMR
2015,-0.0,0.0,,SMR
2016,-0.0,0.0,,SMR
2017,-0.0,0.0,,SMR
2018,-0.0,0.0,,SMR
2019,-0.0,0.0,,SMR
2020,-0.0,0.0,,SMR
2021,-0.0,0.0,,SMR
2022,-0.0,0.0,,SMR
2023,-0.0,0.0,,SMR
1948,,,,SOM
1949,,,,SOM
1950,,,,SOM
1951,,,,SOM
1952,,,,SOM
1953,,,,SOM
1954,,,,SOM
1955,,,,SOM
1956,-0.0,0.0,,SOM
1957,-0.0,0.0,,SOM
1958,-0.0,0.0,,SOM
1959,-0.0,0.0,,SOM
1960,-0.0,0.0,,SOM
1961,-0.0,0.0,,SOM
1962,-0.0,0.0,,SOM
1963,-0.0,0.0,,SOM
1964,-0.0,0.0,,SOM
1965,-0.0,0.0,,SOM
1966,-0.0,0.0,,SOM
1967,-0.0,0.0,,SOM
1968,-0.0,0.0,,SOM
1969,-0.0,0.0,,SOM
1970,-0.0,0.0,,SOM
1971,-0.0,0.0,,SOM
1972,-0.0,0.0,,SOM
1973,-0.0,0.0,,SOM
1974,-0.0,0.0,,SOM
1975,-0.0,0.0,,SOM
1976,-0.0,0.0,,SOM
1977,-0.0,0.0,,SOM
1978,-0.0,0.0,,SOM
1979,-0.0,0.0,,SOM
1980,-0.0,0.0,,SOM
1981,-0.0,0.0,,SOM
1982,-0.2275862068965517,0.7586206896551724,0.0,SOM
1983,-0.2275862068965517,0.7586206896551724,0.0,SOM
1984,-0.2275862068965517,0.7586206896551724,0.0,SOM
1985,-0.2275862068965517,0.7586206896551724,0.0,SOM
1986,-0.2275862068965517,0.7586206896551724,0.0,SOM
1987,-0.2275862068965517,0.7586206896551724,0.0,SOM
1988,-0.2275862068965517,0.7586206896551724,0.0,SOM
1989,-0.2275862068965517,0.7586206896551724,0.0,SOM
1990,-0.2275862068965517,0.7586206896551724,0.0,SOM
1991,-0.2275862068965517,0.7586206896551724,0.0,SOM
1992,-0.0,0.0,,SOM
1993,-0.0,0.0,,SOM
1994,-0.05493460166468491,0.18311533888228304,,SOM
1995,-0.05493460166468491,0.18311533888228304,,SOM
1996,-0.05493460166468491,0.18311533888228304,,SOM
1997,-0.05493460166468491,0.18311533888228304,,SOM
1998,-0.15613310280960316,0.6910518468187907,0.26498060851040595,SOM
1999,-0.15613310280960316,0.6910518468187907,0.26498060851040595,SOM
2000,-0.15613310280960316,0.6910518468187907,0.26498060851040595,SOM
2001,-0.15613310280960316,0.6910518468187907,0.26498060851040595,SOM
2002,-0.15613310280960316,0.6910518468187907,0.26498060851040595,SOM
