a,b,number,start,end
BOL,URY,604+2,2015,9999
BOL,VEN,604+2,2015,9999
ARG,BRA,607a,2005,9999
ARG,PRY,607a,2005,9999
ARG,URY,607a,2005,9999
BRA,PRY,607a,2005,9999
BRA,URY,607a,2005,9999
PRY,URY,607a,2005,9999
ARG,MEX,605,2003,9999
BRA,MEX,605,2003,9999
MEX,PRY,605,2003,9999
MEX,URY,605,2003,9999
ARG,PER,606,2006,9999
BRA,PER,606,2006,9999
PRY,PER,606,2006,9999
PER,URY,606,2006,9999
ARG,BWA,608,2010,9999
ARG,SWZ,608,2010,9999
ARG,LSO,608,2010,9999
ARG,NAM,608,2010,9999
ARG,ZAF,608,2010,9999
BWA,BRA,608,2010,9999
BWA,PRY,608,2010,9999
BWA,URY,608,2010,9999
BRA,SWZ,608,2010,9999
BRA,LSO,608,2010,9999
BRA,NAM,608,2010,9999
BRA,ZAF,608,2010,9999
SWZ,PRY,608,2010,9999
SWZ,URY,608,2010,9999
LSO,PRY,608,2010,9999
LSO,URY,608,2010,9999
NAM,PRY,608,2010,9999
NAM,URY,608,2010,9999
PRY,ZAF,608,2010,9999
ZAF,URY,608,2010,9999
BWA,VEN,608+1,2012,9999
SWZ,VEN,608+1,2012,9999
LSO,VEN,608+1,2012,9999
NAM,VEN,608+1,2012,9999
ZAF,VEN,608+1,2012,9999
MEX,NIC,610,1986,9999
MEX,NIC,611,1998,9999
SLV,MEX,612,2001,9999
GTM,MEX,612,2001,9999
HND,MEX,612,2001,9999
MEX,PAN,613,1986,9999
MEX,URY,615,1986,9999
MEX,URY,616,2004,9999
MDA,ROU,617,1995,9999
MDA,RUS,618,1993,9999
MDA,SRB,619,2004,9999
MDA,TKM,620,1996,9999
MDA,UKR,621,2005,9999
MDA,UKR,622,1996,9999
MDA,UZB,623,1995,9999
MNE,TUR,624,2010,9999
MAR,TUN,625,1999,9999
MAR,TUR,626,2006,9999
MAR,ARE,627,2003,9999
MAR,USA,628,2006,9999
MOZ,ZWE,629,2005,9999
NAM,ZWE,630,1993,9999
NZL,SGP,631,2001,9999
NZL,THA,632,2005,9999
NIC,PAN,633,1974,9999
NIC,TWN,634,2008,9999
NIC,VEN,635,1992,9999
CAN,MEX,636,1994,9999
CAN,USA,636,1994,9999
MEX,USA,636,1994,9999
OMN,USA,637,2009,9999
ATG,DMA,638,1981,9999
ATG,GRD,638,1981,9999
ATG,MSR,638,1981,9999
ATG,KNA,638,1981,9999
ATG,LCA,638,1981,9999
ATG,VCT,638,1981,9999
DMA,GRD,638,1981,9999
DMA,MSR,638,1981,9999
DMA,KNA,638,1981,9999
DMA,LCA,638,1981,9999
DMA,VCT,638,1981,9999
GRD,MSR,638,1981,9999
GRD,KNA,638,1981,9999
GRD,LCA,638,1981,9999
GRD,VCT,638,1981,9999
MSR,KNA,638,1981,9999
MSR,LCA,638,1981,9999
MSR,VCT,638,1981,9999
KNA,LCA,638,1981,9999
KNA,VCT,638,1981,9999
LCA,VCT,638,1981,9999
COK,FJI,639,2003,9999
COK,KIR,639,2003,9999
COK,NRU,639,2003,9999
COK,NIU,639,2003,9999
COK,WSM,639,2003,9999
COK,TON,639,2003,9999
COK,TUV,639,2003,9999
COK,VUT,639,2003,9999
FJI,KIR,639,2003,9999
FJI,NRU,639,2003,9999
FJI,NIU,639,2003,9999
FJI,WSM,639,2003,9999
FJI,TON,639,2003,9999
FJI,TUV,639,2003,9999
FJI,VUT,639,2003,9999
KIR,NRU,639,2003,9999
KIR,NIU,639,2003,9999
KIR,WSM,639,2003,9999
KIR,TON,639,2003,9999
KIR,TUV,639,2003,9999
KIR,VUT,639,2003,9999
NRU,NIU,639,2003,9999
NRU,WSM,639,2003,9999
NRU,TON,639,2003,9999
NRU,TUV,639,2003,9999
NRU,VUT,639,2003,9999
NIU,WSM,639,2003,9999
NIU,TON,639,2003,9999
NIU,TUV,639,2003,9999
NIU,VUT,639,2003,9999
WSM,TON,639,2003,9999
WSM,TUV,639,2003,9999
WSM,VUT,639,2003,9999
TON,TUV,639,2003,9999
TON,VUT,639,2003,9999
TUV,VUT,639,2003,9999
PAK,LKA,640,2005,9999
PAN,SGP,641,2006,9999
PAN,TWN,642,2004,9999
PAN,USA,643,2012,9999
PER,SGP,644,2009,9999
PER,USA,645,2009,9999
POL,TUR,646,2000,9999
BRA,CHL,647,1973,9999
BRA,EGY,647,1973,9999
BRA,GRC,647,1973,1981
BRA,IND,647,1973,9999
BRA,ISR,647,1973,9999
BRA,MEX,647,1973,9999
BRA,PAK,647,1973,9999
BRA,PER,647,1973,9999
BRA,PHL,647,1973,9999
BRA,SRB,647,1973,9999
BRA,KOR,647,1973,9999
BRA,ESP,647,1973,1987
BRA,TUN,647,1973,9999
BRA,TUR,647,1973,9999
BRA,URY,647,1973,9999
CHL,EGY,647,1973,9999
CHL,GRC,647,1973,1981
CHL,IND,647,1973,9999
CHL,ISR,647,1973,9999
CHL,MEX,647,1973,9999
CHL,PAK,647,1973,9999
CHL,PER,647,1973,9999
CHL,PHL,647,1973,9999
CHL,SRB,647,1973,9999
CHL,KOR,647,1973,9999
CHL,ESP,647,1973,1987
CHL,TUN,647,1973,9999
CHL,TUR,647,1973,9999
CHL,URY,647,1973,9999
EGY,GRC,647,1973,1981
EGY,IND,647,1973,9999
EGY,ISR,647,1973,9999
EGY,MEX,647,1973,9999
EGY,PAK,647,1973,9999
EGY,PER,647,1973,9999
EGY,PHL,647,1973,9999
EGY,SRB,647,1973,9999
EGY,KOR,647,1973,9999
EGY,ESP,647,1973,1987
EGY,TUN,647,1973,9999
EGY,TUR,647,1973,9999
EGY,URY,647,1973,9999
GRC,IND,647,1973,1981
GRC,ISR,647,1973,1981
GRC,MEX,647,1973,1981
GRC,PAK,647,1973,1981
GRC,PER,647,1973,1981
GRC,PHL,647,1973,1981
GRC,SRB,647,1973,1981
GRC,KOR,647,1973,1981
GRC,ESP,647,1973,1981
GRC,TUN,647,1973,1981
GRC,TUR,647,1973,1981
GRC,URY,647,1973,1981
IND,ISR,647,1973,9999
IND,MEX,647,1973,9999
IND,PAK,647,1973,9999
IND,PER,647,1973,9999
IND,PHL,647,1973,9999
IND,SRB,647,1973,9999
IND,KOR,647,1973,9999
IND,ESP,647,1973,1987
IND,TUN,647,1973,9999
IND,TUR,647,1973,9999
IND,URY,647,1973,9999
ISR,MEX,647,1973,9999
ISR,PAK,647,1973,9999
ISR,PER,647,1973,9999
ISR,PHL,647,1973,9999
ISR,SRB,647,1973,9999
ISR,KOR,647,1973,9999
ISR,ESP,647,1973,1987
ISR,TUN,647,1973,9999
ISR,TUR,647,1973,9999
ISR,URY,647,1973,9999
MEX,PAK,647,1973,9999
MEX,PER,647,1973,9999
MEX,PHL,647,1973,9999
MEX,SRB,647,1973,9999
MEX,KOR,647,1973,9999
MEX,ESP,647,1973,1987
MEX,TUN,647,1973,9999
MEX,TUR,647,1973,9999
MEX,URY,647,1973,9999
PAK,PER,647,1973,9999
PAK,PHL,647,1973,9999
PAK,SRB,647,1973,9999
PAK,KOR,647,1973,9999
PAK,ESP,647,1973,1987
PAK,TUN,647,1973,9999
PAK,TUR,647,1973,9999
PAK,URY,647,1973,9999
PER,PHL,647,1973,9999
PER,SRB,647,1973,9999
PER,KOR,647,1973,9999
PER,ESP,647,1973,1987
PER,TUN,647,1973,9999
PER,TUR,647,1973,9999
PER,URY,647,1973,9999
PHL,SRB,647,1973,9999
PHL,KOR,647,1973,9999
PHL,ESP,647,1973,1987
PHL,TUN,647,1973,9999
PHL,TUR,647,1973,9999
PHL,URY,647,1973,9999
SRB,KOR,647,1973,9999
SRB,ESP,647,1973,1987
SRB,TUN,647,1973,9999
SRB,TUR,647,1973,9999
SRB,URY,647,1973,9999
KOR,ESP,647,1973,1987
KOR,TUN,647,1973,9999
KOR,TUR,647,1973,9999
KOR,URY,647,1973,9999
ESP,TUN,647,1973,1987
ESP,TUR,647,1973,1987
ESP,URY,647,1973,1987
TUN,TUR,647,1973,9999
TUN,URY,647,1973,9999
TUR,URY,647,1973,9999
ROU,SRB,648,2004,9999
ROU,SVK,649,1995,9999
ROU,TUR,650,1998,9999
RUS,SRB,651,2006,9999
RUS,TJK,652,1993,9999
RUS,TKM,653,1993,9999
RUS,UKR,654,1994,9999
RUS,UZB,655,1993,9999
SRB,TUR,657,2010,9999
SGP,USA,658,2004,9999
SVK,SVN,659,1994,9999
SVK,TUR,660,1998,9999
SVN,TUR,661,2000,9999
ZAF,ZWE,663,1949,9999
ZAF,ZWE,664,1964,9999
BGD,BTN,666,1995,9999
BGD,IND,666,1995,9999
BGD,MDV,666,1995,9999
BGD,NPL,666,1995,9999
BGD,PAK,666,1995,9999
BGD,LKA,666,1995,9999
BTN,IND,666,1995,9999
BTN,MDV,666,1995,9999
BTN,NPL,666,1995,9999
BTN,PAK,666,1995,9999
BTN,LKA,666,1995,9999
IND,MDV,666,1995,9999
IND,NPL,666,1995,9999
IND,PAK,666,1995,9999
IND,LKA,666,1995,9999
MDV,NPL,666,1995,9999
MDV,PAK,666,1995,9999
MDV,LKA,666,1995,9999
NPL,PAK,666,1995,9999
NPL,LKA,666,1995,9999
PAK,LKA,666,1995,9999
BGD,BTN,667,2006,9999
BGD,IND,667,2006,9999
BGD,MDV,667,2006,9999
BGD,NPL,667,2006,9999
BGD,PAK,667,2006,9999
BGD,LKA,667,2006,9999
BTN,IND,667,2006,9999
BTN,MDV,667,2006,9999
BTN,NPL,667,2006,9999
BTN,PAK,667,2006,9999
BTN,LKA,667,2006,9999
IND,MDV,667,2006,9999
IND,NPL,667,2006,9999
IND,PAK,667,2006,9999
IND,LKA,667,2006,9999
MDV,NPL,667,2006,9999
MDV,PAK,667,2006,9999
MDV,LKA,667,2006,9999
NPL,PAK,667,2006,9999
NPL,LKA,667,2006,9999
PAK,LKA,667,2006,9999
AFG,BGD,667+1,2011,9999
AFG,BTN,667+1,2011,9999
AFG,IND,667+1,2011,9999
AFG,MDV,667+1,2011,9999
AFG,NPL,667+1,2011,9999
AFG,PAK,667+1,2011,9999
AFG,LKA,667+1,2011,9999
AUS,COK,668,1981,9999
AUS,FJI,668,1981,9999
AUS,KIR,668,1981,9999
AUS,NZL,668,1981,9999
AUS,NIU,668,1981,9999
AUS,PNG,668,1981,9999
AUS,WSM,668,1981,9999
AUS,SLB,668,1981,9999
AUS,TON,668,1981,9999
AUS,TUV,668,1981,9999
COK,FJI,668,1981,9999
COK,KIR,668,1981,9999
COK,NZL,668,1981,9999
COK,NIU,668,1981,9999
COK,PNG,668,1981,9999
COK,WSM,668,1981,9999
COK,SLB,668,1981,9999
COK,TON,668,1981,9999
COK,TUV,668,1981,9999
FJI,KIR,668,1981,9999
FJI,NZL,668,1981,9999
FJI,NIU,668,1981,9999
FJI,PNG,668,1981,9999
FJI,WSM,668,1981,9999
FJI,SLB,668,1981,9999
FJI,TON,668,1981,9999
FJI,TUV,668,1981,9999
KIR,NZL,668,1981,9999
KIR,NIU,668,1981,9999
KIR,PNG,668,1981,9999
KIR,WSM,668,1981,9999
KIR,SLB,668,1981,9999
KIR,TON,668,1981,9999
KIR,TUV,668,1981,9999
NZL,NIU,668,1981,9999
NZL,PNG,668,1981,9999
NZL,WSM,668,1981,9999
NZL,SLB,668,1981,9999
NZL,TON,668,1981,9999
NZL,TUV,668,1981,9999
NIU,PNG,668,1981,9999
NIU,WSM,668,1981,9999
NIU,SLB,668,1981,9999
NIU,TON,668,1981,9999
NIU,TUV,668,1981,9999
PNG,WSM,668,1981,9999
PNG,SLB,668,1981,9999
PNG,TON,668,1981,9999
PNG,TUV,668,1981,9999
WSM,SLB,668,1981,9999
WSM,TON,668,1981,9999
WSM,TUV,668,1981,9999
SLB,TON,668,1981,9999
SLB,TUV,668,1981,9999
TON,TUV,668,1981,9999
BWA,SWZ,669,1970,9999
BWA,LSO,669,1970,9999
BWA,ZAF,669,1970,9999
SWZ,LSO,669,1970,9999
SWZ,ZAF,669,1970,9999
LSO,ZAF,669,1970,9999
BWA,SWZ,670,2004,9999
BWA,LSO,670,2004,9999
BWA,NAM,670,2004,9999
BWA,ZAF,670,2004,9999
SWZ,LSO,670,2004,9999
SWZ,NAM,670,2004,9999
SWZ,ZAF,670,2004,9999
LSO,NAM,670,2004,9999
LSO,ZAF,670,2004,9999
NAM,ZAF,670,2004,9999
AGO,BWA,671,1993,9999
AGO,SWZ,671,1993,9999
AGO,LSO,671,1993,9999
AGO,MWI,671,1993,9999
AGO,MOZ,671,1993,9999
AGO,NAM,671,1993,9999
AGO,TZA,671,1993,9999
AGO,ZMB,671,1993,9999
AGO,ZWE,671,1993,9999
BWA,SWZ,671,1993,9999
BWA,LSO,671,1993,9999
BWA,MWI,671,1993,9999
BWA,MOZ,671,1993,9999
BWA,NAM,671,1993,9999
BWA,TZA,671,1993,9999
BWA,ZMB,671,1993,9999
BWA,ZWE,671,1993,9999
SWZ,LSO,671,1993,9999
SWZ,MWI,671,1993,9999
SWZ,MOZ,671,1993,9999
SWZ,NAM,671,1993,9999
SWZ,TZA,671,1993,9999
SWZ,ZMB,671,1993,9999
SWZ,ZWE,671,1993,9999
LSO,MWI,671,1993,9999
LSO,MOZ,671,1993,9999
LSO,NAM,671,1993,9999
LSO,TZA,671,1993,9999
LSO,ZMB,671,1993,9999
LSO,ZWE,671,1993,9999
MWI,MOZ,671,1993,9999
MWI,NAM,671,1993,9999
MWI,TZA,671,1993,9999
MWI,ZMB,671,1993,9999
MWI,ZWE,671,1993,9999
MOZ,NAM,671,1993,9999
MOZ,TZA,671,1993,9999
MOZ,ZMB,671,1993,9999
MOZ,ZWE,671,1993,9999
NAM,TZA,671,1993,9999
NAM,ZMB,671,1993,9999
NAM,ZWE,671,1993,9999
TZA,ZMB,671,1993,9999
TZA,ZWE,671,1993,9999
ZMB,ZWE,671,1993,9999
BWA,SWZ,672a,2000,9999
BWA,LSO,672a,2000,9999
BWA,MWI,672a,2000,9999
BWA,MUS,672a,2000,9999
BWA,MOZ,672a,2000,9999
BWA,NAM,672a,2000,9999
BWA,ZAF,672a,2000,9999
BWA,TZA,672a,2000,9999
BWA,ZMB,672a,2000,9999
BWA,ZWE,672a,2000,9999
SWZ,LSO,672a,2000,9999
SWZ,MWI,672a,2000,9999
SWZ,MUS,672a,2000,9999
SWZ,MOZ,672a,2000,9999
SWZ,NAM,672a,2000,9999
SWZ,ZAF,672a,2000,9999
SWZ,TZA,672a,2000,9999
SWZ,ZMB,672a,2000,9999
SWZ,ZWE,672a,2000,9999
LSO,MWI,672a,2000,9999
LSO,MUS,672a,2000,9999
LSO,MOZ,672a,2000,9999
LSO,NAM,672a,2000,9999
LSO,ZAF,672a,2000,9999
LSO,TZA,672a,2000,9999
LSO,ZMB,672a,2000,9999
LSO,ZWE,672a,2000,9999
MWI,MUS,672a,2000,9999
MWI,MOZ,672a,2000,9999
MWI,NAM,672a,2000,9999
MWI,ZAF,672a,2000,9999
MWI,TZA,672a,2000,9999
MWI,ZMB,672a,2000,9999
MWI,ZWE,672a,2000,9999
MUS,MOZ,672a,2000,9999
MUS,NAM,672a,2000,9999
MUS,ZAF,672a,2000,9999
MUS,TZA,672a,2000,9999
MUS,ZMB,672a,2000,9999
MUS,ZWE,672a,2000,9999
MOZ,NAM,672a,2000,9999
MOZ,ZAF,672a,2000,9999
MOZ,TZA,672a,2000,9999
MOZ,ZMB,672a,2000,9999
MOZ,ZWE,672a,2000,9999
NAM,ZAF,672a,2000,9999
NAM,TZA,672a,2000,9999
NAM,ZMB,672a,2000,9999
NAM,ZWE,672a,2000,9999
ZAF,TZA,672a,2000,9999
ZAF,ZMB,672a,2000,9999
ZAF,ZWE,672a,2000,9999
TZA,ZMB,672a,2000,9999
TZA,ZWE,672a,2000,9999
ZMB,ZWE,672a,2000,9999
AGO,SYC,672+5,2015,2004
BWA,SYC,672+5,2015,2004
COD,SYC,672+5,2015,2004
SWZ,SYC,672+5,2015,2004
LSO,SYC,672+5,2015,2004
MDG,SYC,672+5,2015,9999
MWI,SYC,672+5,2015,2004
MUS,SYC,672+5,2015,2004
MOZ,SYC,672+5,2015,2004
NAM,SYC,672+5,2015,2004
SYC,ZAF,672+5,2015,2004
SYC,TZA,672+5,2015,2004
SYC,ZMB,672+5,2015,2004
SYC,ZWE,672+5,2015,2004
SDN,TUN,673,1984,9999
SYR,TUN,674,2005,9999
SYR,TUR,675,2007,9999
SYR,ARE,676,2001,9999
TJK,UKR,677,2002,9999
BRN,CHL,679,2006,9999
BRN,NZL,679,2006,9999
BRN,SGP,679,2006,9999
CHL,NZL,679,2006,9999
CHL,SGP,679,2006,9999
NZL,SGP,679,2006,9999
SLV,GTM,680,1961,9999
SLV,HND,680,1961,9999
GTM,HND,680,1961,9999
TTO,VEN,681,1989,9999
EGY,IND,682,1968,9999
EGY,SRB,682,1968,9999
IND,SRB,682,1968,9999
TUN,TUR,683,2005,9999
TKM,UKR,684,1995,9999
TKM,UZB,1121a,2025,9999
UKR,UZB,686,1996,9999
USA,VNM,687,2001,9999
BEN,BFA,688,1994,9999
BEN,CIV,688,1994,9999
BEN,MLI,688,1994,9999
BEN,NER,688,1994,9999
BEN,SEN,688,1994,9999
BEN,TGO,688,1994,9999
BFA,CIV,688,1994,9999
BFA,MLI,688,1994,9999
BFA,NER,688,1994,9999
BFA,SEN,688,1994,9999
BFA,TGO,688,1994,9999
CIV,MLI,688,1994,9999
CIV,NER,688,1994,9999
CIV,SEN,688,1994,9999
CIV,TGO,688,1994,9999
MLI,NER,688,1994,9999
MLI,SEN,688,1994,9999
MLI,TGO,688,1994,9999
NER,SEN,688,1994,9999
NER,TGO,688,1994,9999
SEN,TGO,688,1994,9999
EGY,IRQ,695,1953,9999
EGY,JOR,695,1953,9999
EGY,KWT,695,1953,9999
EGY,LBN,695,1953,9999
EGY,SAU,695,1953,9999
EGY,SYR,695,1953,9999
IRQ,JOR,695,1953,9999
IRQ,KWT,695,1953,9999
IRQ,LBN,695,1953,9999
IRQ,SAU,695,1953,9999
IRQ,SYR,695,1953,9999
JOR,KWT,695,1953,9999
JOR,LBN,695,1953,9999
JOR,SAU,695,1953,9999
JOR,SYR,695,1953,9999
KWT,LBN,695,1953,9999
KWT,SAU,695,1953,9999
KWT,SYR,695,1953,9999
LBN,SAU,695,1953,9999
LBN,SYR,695,1953,9999
SAU,SYR,695,1953,9999
BEL,KEN,700,1971,9999
BEL,TZA,700,1971,9999
BEL,UGA,700,1971,9999
FRA,KEN,700,1971,9999
FRA,TZA,700,1971,9999
FRA,UGA,700,1971,9999
DEU,KEN,700,1971,9999
DEU,TZA,700,1971,9999
DEU,UGA,700,1971,9999
ITA,KEN,700,1971,9999
ITA,TZA,700,1971,9999
ITA,UGA,700,1971,9999
KEN,LUX,700,1971,9999
KEN,NLD,700,1971,9999
LUX,TZA,700,1971,9999
LUX,UGA,700,1971,9999
NLD,TZA,700,1971,9999
NLD,UGA,700,1971,9999
BLR,KAZ,705,1999,9999
BEL,LUX,706,1960,9999
BEL,NLD,706,1960,9999
LUX,NLD,706,1960,9999
BTN,IND,708,1984,9999
CHL,CUB,715,2008,9999
CHL,PER,716,2009,9999
BEN,BFA,726,1966,9999
BEN,CIV,726,1966,9999
BEN,MLI,726,1966,9999
BEN,MRT,726,1966,9999
BEN,NER,726,1966,9999
BEN,SEN,726,1966,9999
BFA,CIV,726,1966,9999
BFA,MLI,726,1966,9999
BFA,MRT,726,1966,9999
BFA,NER,726,1966,9999
BFA,SEN,726,1966,9999
CIV,MLI,726,1966,9999
CIV,MRT,726,1966,9999
CIV,NER,726,1966,9999
CIV,SEN,726,1966,9999
MLI,MRT,726,1966,9999
MLI,NER,726,1966,9999
MLI,SEN,726,1966,9999
MRT,NER,726,1966,9999
MRT,SEN,726,1966,9999
NER,SEN,726,1966,9999
FRO,FIN,732,1993,9999
FRO,SWE,733,1976,9999
GEO,MDA,740,2007,9999
GRL,SWE,741,1985,9999
GIN,MAR,742,2000,9999
MKD,SRB,760,2006,9999
MEX,PRY,766,1984,9999
MEX,PER,767,1987,9999
MAR,SAU,768,1968,9999
NER,TUN,770,1983,9999
AGO,BWA,772,1982,9999
AGO,BDI,772,1982,9999
AGO,COM,772,1982,9999
AGO,COD,772,1982,9999
AGO,DJI,772,1982,9999
AGO,SWZ,772,1982,9999
AGO,ETH,772,1982,9999
AGO,KEN,772,1982,9999
AGO,LSO,772,1982,9999
AGO,MDG,772,1982,9999
AGO,MWI,772,1982,9999
AGO,MUS,772,1982,9999
AGO,MOZ,772,1982,9999
AGO,RWA,772,1982,9999
AGO,SYC,772,1982,9999
AGO,SOM,772,1982,9999
AGO,TZA,772,1982,9999
AGO,UGA,772,1982,9999
AGO,ZMB,772,1982,9999
AGO,ZWE,772,1982,9999
BWA,BDI,772,1982,9999
BWA,COM,772,1982,9999
BWA,COD,772,1982,9999
BWA,DJI,772,1982,9999
BWA,SWZ,772,1982,9999
BWA,ETH,772,1982,9999
BWA,KEN,772,1982,9999
BWA,LSO,772,1982,9999
BWA,MDG,772,1982,9999
BWA,MWI,772,1982,9999
BWA,MUS,772,1982,9999
BWA,MOZ,772,1982,9999
BWA,RWA,772,1982,9999
BWA,SYC,772,1982,9999
BWA,SOM,772,1982,9999
BWA,TZA,772,1982,9999
BWA,UGA,772,1982,9999
BWA,ZMB,772,1982,9999
BWA,ZWE,772,1982,9999
BDI,COM,772,1982,9999
BDI,COD,772,1982,9999
BDI,DJI,772,1982,9999
BDI,SWZ,772,1982,9999
BDI,ETH,772,1982,9999
BDI,KEN,772,1982,9999
BDI,LSO,772,1982,9999
BDI,MDG,772,1982,9999
BDI,MWI,772,1982,9999
BDI,MUS,772,1982,9999
BDI,MOZ,772,1982,9999
BDI,RWA,772,1982,9999
BDI,SYC,772,1982,9999
BDI,SOM,772,1982,9999
BDI,TZA,772,1982,9999
BDI,UGA,772,1982,9999
BDI,ZMB,772,1982,9999
BDI,ZWE,772,1982,9999
COM,COD,772,1982,9999
COM,DJI,772,1982,9999
COM,SWZ,772,1982,9999
COM,ETH,772,1982,9999
COM,KEN,772,1982,9999
COM,LSO,772,1982,9999
COM,MDG,772,1982,9999
COM,MWI,772,1982,9999
COM,MUS,772,1982,9999
COM,MOZ,772,1982,9999
COM,RWA,772,1982,9999
COM,SYC,772,1982,9999
COM,SOM,772,1982,9999
COM,TZA,772,1982,9999
COM,UGA,772,1982,9999
COM,ZMB,772,1982,9999
COM,ZWE,772,1982,9999
COD,DJI,772,1982,9999
COD,SWZ,772,1982,9999
COD,ETH,772,1982,9999
COD,KEN,772,1982,9999
COD,LSO,772,1982,9999
COD,MDG,772,1982,9999
COD,MWI,772,1982,9999
COD,MUS,772,1982,9999
COD,MOZ,772,1982,9999
COD,RWA,772,1982,9999
COD,SYC,772,1982,9999
COD,SOM,772,1982,9999
COD,TZA,772,1982,9999
COD,UGA,772,1982,9999
COD,ZMB,772,1982,9999
COD,ZWE,772,1982,9999
DJI,SWZ,772,1982,9999
DJI,ETH,772,1982,9999
DJI,KEN,772,1982,9999
DJI,LSO,772,1982,9999
DJI,MDG,772,1982,9999
DJI,MWI,772,1982,9999
DJI,MUS,772,1982,9999
DJI,MOZ,772,1982,9999
DJI,RWA,772,1982,9999
DJI,SYC,772,1982,9999
DJI,SOM,772,1982,9999
DJI,TZA,772,1982,9999
DJI,UGA,772,1982,9999
DJI,ZMB,772,1982,9999
DJI,ZWE,772,1982,9999
SWZ,ETH,772,1982,9999
SWZ,KEN,772,1982,9999
SWZ,LSO,772,1982,9999
SWZ,MDG,772,1982,9999
SWZ,MWI,772,1982,9999
SWZ,MUS,772,1982,9999
SWZ,MOZ,772,1982,9999
SWZ,RWA,772,1982,9999
SWZ,SYC,772,1982,9999
SWZ,SOM,772,1982,9999
SWZ,TZA,772,1982,9999
SWZ,UGA,772,1982,9999
SWZ,ZMB,772,1982,9999
SWZ,ZWE,772,1982,9999
ETH,KEN,772,1982,9999
ETH,LSO,772,1982,9999
ETH,MDG,772,1982,9999
ETH,MWI,772,1982,9999
ETH,MUS,772,1982,9999
ETH,MOZ,772,1982,9999
ETH,RWA,772,1982,9999
ETH,SYC,772,1982,9999
ETH,SOM,772,1982,9999
ETH,TZA,772,1982,9999
ETH,UGA,772,1982,9999
ETH,ZMB,772,1982,9999
ETH,ZWE,772,1982,9999
KEN,LSO,772,1982,9999
KEN,MDG,772,1982,9999
KEN,MWI,772,1982,9999
KEN,MUS,772,1982,9999
KEN,MOZ,772,1982,9999
KEN,RWA,772,1982,9999
KEN,SYC,772,1982,9999
KEN,SOM,772,1982,9999
KEN,TZA,772,1982,9999
KEN,UGA,772,1982,9999
KEN,ZMB,772,1982,9999
KEN,ZWE,772,1982,9999
LSO,MDG,772,1982,9999
LSO,MWI,772,1982,9999
LSO,MUS,772,1982,9999
LSO,MOZ,772,1982,9999
LSO,RWA,772,1982,9999
LSO,SYC,772,1982,9999
LSO,SOM,772,1982,9999
LSO,TZA,772,1982,9999
LSO,UGA,772,1982,9999
LSO,ZMB,772,1982,9999
LSO,ZWE,772,1982,9999
MDG,MWI,772,1982,9999
MDG,MUS,772,1982,9999
MDG,MOZ,772,1982,9999
MDG,RWA,772,1982,9999
MDG,SYC,772,1982,9999
MDG,SOM,772,1982,9999
MDG,TZA,772,1982,9999
MDG,UGA,772,1982,9999
MDG,ZMB,772,1982,9999
MDG,ZWE,772,1982,9999
MWI,MUS,772,1982,9999
MWI,MOZ,772,1982,9999
MWI,RWA,772,1982,9999
MWI,SYC,772,1982,9999
MWI,SOM,772,1982,9999
MWI,TZA,772,1982,9999
MWI,UGA,772,1982,9999
MWI,ZMB,772,1982,9999
MWI,ZWE,772,1982,9999
MUS,MOZ,772,1982,9999
MUS,RWA,772,1982,9999
MUS,SYC,772,1982,9999
MUS,SOM,772,1982,9999
MUS,TZA,772,1982,9999
MUS,UGA,772,1982,9999
MUS,ZMB,772,1982,9999
MUS,ZWE,772,1982,9999
MOZ,RWA,772,1982,9999
MOZ,SYC,772,1982,9999
MOZ,SOM,772,1982,9999
MOZ,TZA,772,1982,9999
MOZ,UGA,772,1982,9999
MOZ,ZMB,772,1982,9999
MOZ,ZWE,772,1982,9999
RWA,SYC,772,1982,9999
RWA,SOM,772,1982,9999
RWA,TZA,772,1982,9999
RWA,UGA,772,1982,9999
RWA,ZMB,772,1982,9999
RWA,ZWE,772,1982,9999
SYC,SOM,772,1982,9999
SYC,TZA,772,1982,9999
SYC,UGA,772,1982,9999
SYC,ZMB,772,1982,9999
SYC,ZWE,772,1982,9999
SOM,TZA,772,1982,9999
SOM,UGA,772,1982,9999
SOM,ZMB,772,1982,9999
SOM,ZWE,772,1982,9999
TZA,UGA,772,1982,9999
TZA,ZMB,772,1982,9999
TZA,ZWE,772,1982,9999
UGA,ZMB,772,1982,9999
UGA,ZWE,772,1982,9999
ZMB,ZWE,772,1982,9999
BFA,CIV,780,1974,9999
BFA,MLI,780,1974,9999
BFA,MRT,780,1974,9999
BFA,NER,780,1974,9999
BFA,SEN,780,1974,9999
CIV,MLI,780,1974,9999
CIV,MRT,780,1974,9999
CIV,NER,780,1974,9999
CIV,SEN,780,1974,9999
MLI,MRT,780,1974,9999
MLI,NER,780,1974,9999
MLI,SEN,780,1974,9999
MRT,NER,780,1974,9999
MRT,SEN,780,1974,9999
NER,SEN,780,1974,9999
URY,VEN,782,2009,9999
CAN,PRT,783,1954,9999
CAN,ESP,784,1954,9999
KEN,TZA,787,2000,9999
KEN,UGA,787,2000,9999
TZA,UGA,787,2000,9999
BDI,KEN,787+1,2007,9999
BDI,RWA,787+1,2007,9999
BDI,TZA,787+1,2007,9999
BDI,UGA,787+1,2007,9999
KEN,RWA,787+1,2007,9999
RWA,TZA,787+1,2007,9999
RWA,UGA,787+1,2007,9999
