ISO3,year,kaopen,ka_open,P_ka,P_strat,P_manuf,P_total,P_select,P_screen,P_interp
GAB,2014,-1.2538762,0.16243199,0.83756804,,,,,,
GAB,2015,-1.2538762,0.16243199,0.83756804,,,,,,
GAB,2016,-1.2538762,0.16243199,0.83756804,,,,,,
GAB,2017,-1.2538762,0.16243199,0.83756804,,,,,,
GAB,2018,-1.2538762,0.16243199,0.83756804,,,,,,
GAB,2019,-1.2538762,0.16243199,0.83756804,,,,,,
GAB,2020,-1.2538762,0.16243199,0.83756804,,,,,,
GAB,2021,-1.2538762,0.16243199,0.83756804,,,,,,
GAB,2022,-1.2538762,0.16243199,0.83756804,,,,,,
GAB,2023,-1.2538762,0.16243199,0.83756804,,,,,,
GBR,1970,-1.9393721,0.0,1.0,,,,,,
GBR,1971,-0.86026204,0.255701,0.744299,,,,,,
GBR,1972,-0.86026204,0.255701,0.744299,,,,,,
GBR,1973,-0.86026204,0.255701,0.744299,,,,,,
GBR,1974,-0.86026204,0.255701,0.744299,,,,,,
GBR,1975,-0.86026204,0.255701,0.744299,,,,,,
GBR,1976,-0.86026204,0.255701,0.744299,,,,,,
GBR,1977,-0.86026204,0.255701,0.744299,,,,,,
GBR,1978,-0.86026204,0.255701,0.744299,,,,,,
GBR,1979,1.2737408,0.76136464,0.23863536,,,,,,
GBR,1980,1.5255132,0.82102346,0.17897654,,,,,,
GBR,1981,1.7772856,0.8806823,0.11931771,,,,,,
GBR,1982,2.029058,0.9403412,0.059658825,,,,,,
GBR,1983,2.2808304,1.0,0.0,,,,,,
GBR,1984,2.2808304,1.0,0.0,,,,,,
GBR,1985,2.2808304,1.0,0.0,,,,,,
GBR,1986,2.2808304,1.0,0.0,,,,,,
GBR,1987,2.2808304,1.0,0.0,,,,,,
GBR,1988,2.2808304,1.0,0.0,,,,,,
GBR,1989,2.2808304,1.0,0.0,,,,,,
GBR,1990,2.2808304,1.0,0.0,,,,,,
GBR,1991,2.2808304,1.0,0.0,,,,,,
GBR,1992,2.2808304,1.0,0.0,,,,,,
GBR,1993,2.2808304,1.0,0.0,,,,,,
GBR,1994,2.2808304,1.0,0.0,,,,,,
GBR,1995,2.2808304,1.0,0.0,,,,,,
GBR,1996,2.2808304,1.0,0.0,,,,,,
GBR,1997,2.2808304,1.0,0.0,0.1406,0.023,0.081,0.11760000000000001,0.0,0.0
GBR,1998,2.2808304,1.0,0.0,0.13676666666666668,0.019166666666666665,0.07733333333333334,0.11760000000000001,0.0,1.0
GBR,1999,2.2808304,1.0,0.0,0.13293333333333335,0.015333333333333334,0.07366666666666667,0.11760000000000001,0.0,1.0
GBR,2000,2.2808304,1.0,0.0,0.1291,0.0115,0.07,0.11760000000000001,0.0,1.0
GBR,2001,2.2808304,1.0,0.0,0.12526666666666667,0.007666666666666667,0.06633333333333333,0.11760000000000001,0.0,1.0
GBR,2002,2.2808304,1.0,0.0,0.12143333333333334,0.0038333333333333344,0.06266666666666666,0.11760000000000001,0.0,1.0
GBR,2003,2.2808304,1.0,0.0,0.11760000000000001,0.0,0.059,0.11760000000000001,0.0,0.0
GBR,2004,2.2808304,1.0,0.0,0.11226666666666667,0.0,0.057999999999999996,0.11226666666666667,0.0,1.0
GBR,2005,2.2808304,1.0,0.0,0.10693333333333334,0.0,0.057,0.10693333333333334,0.0,1.0
GBR,2006,2.2808304,1.0,0.0,0.1016,0.0,0.056,0.1016,0.0,0.0
GBR,2007,2.2808304,1.0,0.0,0.09215,0.0,0.052000000000000005,0.09215,0.0,1.0
GBR,2008,2.2808304,1.0,0.0,0.0827,0.0,0.048,0.0827,0.0,1.0
GBR,2009,2.2808304,1.0,0.0,0.07325,0.0,0.044,0.07325,0.0,1.0
GBR,2010,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2011,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2012,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2013,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2014,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2015,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2016,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2017,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2018,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2019,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2020,2.2808304,1.0,0.0,0.0638,0.0,0.04,0.0638,0.0,0.0
GBR,2021,2.2808304,1.0,0.0,,,,,,
GBR,2022,2.2808304,1.0,0.0,,,,,,
GBR,2023,2.2808304,1.0,0.0,,,,,,
GEO,1970,,,,,,,,,
GEO,1971,,,,,,,,,
GEO,1972,,,,,,,,,
GEO,1973,,,,,,,,,
GEO,1974,,,,,,,,,
GEO,1975,,,,,,,,,
GEO,1976,,,,,,,,,
GEO,1977,,,,,,,,,
GEO,1978,,,,,,,,,
GEO,1979,,,,,,,,,
GEO,1980,,,,,,,,,
GEO,1981,,,,,,,,,
GEO,1982,,,,,,,,,
GEO,1983,,,,,,,,,
GEO,1984,,,,,,,,,
GEO,1985,,,,,,,,,
GEO,1986,,,,,,,,,
GEO,1987,,,,,,,,,
GEO,1988,,,,,,,,,
GEO,1989,,,,,,,,,
GEO,1990,,,,,,,,,
GEO,1991,,,,,,,,,
GEO,1992,,,,,,,,,
GEO,1993,,,,,,,,,
GEO,1994,,,,,,,,,
GEO,1995,,,,,,,,,
GEO,1996,0.19463086,0.50566363,0.49433637,,,,,,
GEO,1997,0.44640324,0.56532246,0.43467754,,,,,,1.0
GEO,1998,0.69817567,0.62498134,0.37501866,,,,,,1.0
GEO,1999,0.949948,0.68464017,0.31535983,,,,,,1.0
GEO,2000,1.2017204,0.744299,0.255701,,,,,,1.0
GEO,2001,1.2017204,0.744299,0.255701,,,,,,1.0
GEO,2002,1.2017204,0.744299,0.255701,,,,,,1.0
GEO,2003,1.2017204,0.744299,0.255701,,,,,,1.0
GEO,2004,1.2017204,0.744299,0.255701,,,,,,1.0
GEO,2005,1.2017204,0.744299,0.255701,,,,,,1.0
GEO,2006,1.2017204,0.744299,0.255701,,,,,,1.0
GEO,2007,1.2017204,0.744299,0.255701,,,,,,1.0
GEO,2008,1.2017204,0.744299,0.255701,,,,,,1.0
GEO,2009,0.51622456,0.58186704,0.41813296,,,,,,1.0
GEO,2010,-0.6805101,0.29829422,0.7017058,,,,,,1.0
GEO,2011,-0.6805101,0.29829422,0.7017058,,,,,,1.0
GEO,2012,1.5953345,0.83756804,0.16243196,,,,,,1.0
GEO,2013,2.2808304,1.0,0.0,,,,,,1.0
GEO,2014,2.2808304,1.0,0.0,,,,,,1.0
GEO,2015,2.2808304,1.0,0.0,,,,,,1.0
GEO,2016,2.2808304,1.0,0.0,,,,,,1.0
GEO,2017,2.2808304,1.0,0.0,,,,,,1.0
GEO,2018,2.2808304,1.0,0.0,,,,,,1.0
GEO,2019,2.2808304,1.0,0.0,0.0316,0.0,0.018,0.0316,0.0,0.0
GEO,2020,2.2808304,1.0,0.0,0.0316,0.0,0.018,0.0316,0.0,0.0
GEO,2021,2.2808304,1.0,0.0,,,,,,
GEO,2022,2.2808304,1.0,0.0,,,,,,
GEO,2023,2.2808304,1.0,0.0,,,,,,
GHA,1970,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1971,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1972,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1973,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1974,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1975,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1976,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1977,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1978,-1.9393721,0.0,1.0,,,,,,
GHA,1979,-1.9393721,0.0,1.0,,,,,,
GHA,1980,-1.9393721,0.0,1.0,,,,,,
GHA,1981,-1.9393721,0.0,1.0,,,,,,
GHA,1982,-1.9393721,0.0,1.0,,,,,,
GHA,1983,-1.9393721,0.0,1.0,,,,,,
GHA,1984,-1.9393721,0.0,1.0,,,,,,
GHA,1985,-1.9393721,0.0,1.0,,,,,,
GHA,1986,-1.9393721,0.0,1.0,,,,,,
GHA,1987,-1.9393721,0.0,1.0,,,,,,
GHA,1988,-1.9393721,0.0,1.0,,,,,,
GHA,1989,-1.9393721,0.0,1.0,,,,,,
GHA,1990,-1.9393721,0.0,1.0,,,,,,
GHA,1991,-1.9393721,0.0,1.0,,,,,,
GHA,1992,-1.9393721,0.0,1.0,,,,,,
GHA,1993,-1.9393721,0.0,1.0,,,,,,
GHA,1994,-0.86026204,0.255701,0.744299,,,,,,
GHA,1995,-0.17476626,0.41813296,0.58186704,,,,,,
GHA,1996,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1997,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1998,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,1999,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2000,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2001,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2002,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2003,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2004,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2005,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2006,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2007,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2008,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2009,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2010,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2011,-1.2538762,0.16243199,0.83756804,,,,,,
GHA,2012,-1.9393721,0.0,1.0,,,,,,
GHA,2013,-1.9393721,0.0,1.0,,,,,,
GHA,2014,-1.9393721,0.0,1.0,,,,,,
GHA,2015,-1.9393721,0.0,1.0,,,,,,
GHA,2016,-1.9393721,0.0,1.0,,,,,,
GHA,2017,-1.9393721,0.0,1.0,,,,,,
GHA,2018,-1.9393721,0.0,1.0,,,,,,
GHA,2019,-1.9393721,0.0,1.0,,,,,,
GHA,2020,-1.9393721,0.0,1.0,,,,,,
GHA,2021,-1.9393721,0.0,1.0,,,,,,
GHA,2022,-1.9393721,0.0,1.0,,,,,,
GHA,2023,-1.9393721,0.0,1.0,,,,,,
GIN,1970,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1971,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1972,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1973,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1974,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1975,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1976,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1977,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1978,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1979,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1980,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1981,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1982,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1983,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1984,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1985,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1986,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1987,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1988,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1989,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1990,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1991,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1992,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1993,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1994,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1995,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1996,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1997,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1998,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,1999,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,2000,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,2001,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,2002,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,2003,-1.9393721,0.0,1.0,,,,,,
GIN,2004,-1.9393721,0.0,1.0,,,,,,
GIN,2005,-1.2538762,0.16243199,0.83756804,,,,,,
GIN,2006,-1.9393721,0.0,1.0,,,,,,
GIN,2007,-1.9393721,0.0,1.0,,,,,,
GIN,2008,-1.9393721,0.0,1.0,,,,,,
GIN,2009,-1.9393721,0.0,1.0,,,,,,
GIN,2010,-1.9393721,0.0,1.0,,,,,,
GIN,2011,-1.9393721,0.0,1.0,,,,,,
GIN,2012,-1.9393721,0.0,1.0,,,,,,
GIN,2013,-1.9393721,0.0,1.0,,,,,,
GIN,2014,-1.9393721,0.0,1.0,,,,,,
GIN,2015,-1.9393721,0.0,1.0,,,,,,
GIN,2016,-1.9393721,0.0,1.0,,,,,,
GIN,2017,-1.9393721,0.0,1.0,,,,,,
GIN,2018,-1.9393721,0.0,1.0,,,,,,
GIN,2019,-1.9393721,0.0,1.0,,,,,,
GIN,2020,-1.9393721,0.0,1.0,,,,,,
GIN,2021,-1.9393721,0.0,1.0,,,,,,
GIN,2022,-1.9393721,0.0,1.0,,,,,,
GIN,2023,-1.9393721,0.0,1.0,,,,,,
GMB,1970,,,,,,,,,
GMB,1971,-1.2538762,0.16243199,0.83756804,,,,,,
GMB,1972,-1.2538762,0.16243199,0.83756804,,,,,,
GMB,1973,-1.2538762,0.16243199,0.83756804,,,,,,
GMB,1974,-1.2538762,0.16243199,0.83756804,,,,,,
GMB,1975,-1.2538762,0.16243199,0.83756804,,,,,,
GMB,1976,-0.17476626,0.41813296,0.58186704,,,,,,
GMB,1977,-0.17476626,0.41813296,0.58186704,,,,,,
GMB,1978,-0.17476626,0.41813296,0.58186704,,,,,,
GMB,1979,-0.17476626,0.41813296,0.58186704,,,,,,
GMB,1980,-1.2538762,0.16243199,0.83756804,,,,,,
GMB,1981,-1.9393721,0.0,1.0,,,,,,
GMB,1982,-1.9393721,0.0,1.0,,,,,,
GMB,1983,-1.9393721,0.0,1.0,,,,,,
GMB,1984,-1.9393721,0.0,1.0,,,,,,
GMB,1985,-1.9393721,0.0,1.0,,,,,,
GMB,1986,-0.86026204,0.255701,0.744299,,,,,,
GMB,1987,-0.17476626,0.41813296,0.58186704,,,,,,
GMB,1988,-0.17476626,0.41813296,0.58186704,,,,,,
GMB,1989,-0.17476626,0.41813296,0.58186704,,,,,,
GMB,1990,-0.17476626,0.41813296,0.58186704,,,,,,
GMB,1991,0.07700613,0.47779182,0.5222082,,,,,,
GMB,1992,0.32877854,0.5374507,0.46254933,,,,,,
GMB,1993,0.5805509,0.5971095,0.4028905,,,,,,
GMB,1994,2.029058,0.9403412,0.059658825,,,,,,
GMB,1995,2.2808304,1.0,0.0,,,,,,
GMB,1996,2.2808304,1.0,0.0,,,,,,
GMB,1997,2.2808304,1.0,0.0,,,,,,
GMB,1998,2.2808304,1.0,0.0,,,,,,
GMB,1999,2.2808304,1.0,0.0,,,,,,
GMB,2000,2.2808304,1.0,0.0,,,,,,
GMB,2001,2.2808304,1.0,0.0,,,,,,
GMB,2002,2.2808304,1.0,0.0,,,,,,
GMB,2003,2.2808304,1.0,0.0,,,,,,
GMB,2004,2.2808304,1.0,0.0,,,,,,
GMB,2005,2.2808304,1.0,0.0,,,,,,
GMB,2006,2.2808304,1.0,0.0,,,,,,
GMB,2007,2.2808304,1.0,0.0,,,,,,
GMB,2008,2.2808304,1.0,0.0,,,,,,
GMB,2009,2.2808304,1.0,0.0,,,,,,
GMB,2010,2.2808304,1.0,0.0,,,,,,
GMB,2011,2.2808304,1.0,0.0,,,,,,
GMB,2012,2.2808304,1.0,0.0,,,,,,
GMB,2013,2.2808304,1.0,0.0,,,,,,
GMB,2014,2.2808304,1.0,0.0,,,,,,
GMB,2015,2.2808304,1.0,0.0,,,,,,
GMB,2016,2.2808304,1.0,0.0,,,,,,
GMB,2017,2.2808304,1.0,0.0,,,,,,
GMB,2018,2.2808304,1.0,0.0,,,,,,
GMB,2019,2.2808304,1.0,0.0,,,,,,
GMB,2020,2.2808304,1.0,0.0,,,,,,
GMB,2021,2.2808304,1.0,0.0,,,,,,
GMB,2022,2.2808304,1.0,0.0,,,,,,
GMB,2023,2.2808304,1.0,0.0,,,,,,
GNB,1970,,,,,,,,,
GNB,1971,,,,,,,,,
GNB,1972,,,,,,,,,
GNB,1973,,,,,,,,,
GNB,1974,,,,,,,,,
GNB,1975,,,,,,,,,
GNB,1976,,,,,,,,,
GNB,1977,,,,,,,,,
GNB,1978,,,,,,,,,
GNB,1979,,,,,,,,,
GNB,1980,,,,,,,,,
GNB,1981,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1982,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1983,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1984,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1985,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1986,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1987,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1988,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1989,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1990,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1991,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1992,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1993,-1.9393721,0.0,1.0,,,,,,
GNB,1994,-1.9393721,0.0,1.0,,,,,,
GNB,1995,-1.9393721,0.0,1.0,,,,,,
GNB,1996,-1.9393721,0.0,1.0,,,,,,
GNB,1997,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1998,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,1999,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2000,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2001,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2002,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2003,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2004,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2005,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2006,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2007,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2008,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2009,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2010,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2011,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2012,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2013,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2014,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2015,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2016,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2017,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2018,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2019,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2020,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2021,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2022,-1.2538762,0.16243199,0.83756804,,,,,,
GNB,2023,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1970,,,,,,,,,
GNQ,1971,,,,,,,,,
GNQ,1972,,,,,,,,,
GNQ,1973,-1.9393721,0.0,1.0,,,,,,
GNQ,1974,-1.9393721,0.0,1.0,,,,,,
GNQ,1975,-1.9393721,0.0,1.0,,,,,,
GNQ,1976,-1.9393721,0.0,1.0,,,,,,
GNQ,1977,-1.9393721,0.0,1.0,,,,,,
GNQ,1978,-1.9393721,0.0,1.0,,,,,,
GNQ,1979,-1.9393721,0.0,1.0,,,,,,
GNQ,1980,-1.9393721,0.0,1.0,,,,,,
GNQ,1981,-1.9393721,0.0,1.0,,,,,,
GNQ,1982,-1.9393721,0.0,1.0,,,,,,
GNQ,1983,-1.9393721,0.0,1.0,,,,,,
GNQ,1984,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1985,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1986,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1987,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1988,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1989,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1990,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1991,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1992,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1993,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1994,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1995,-0.17476626,0.41813296,0.58186704,,,,,,
GNQ,1996,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1997,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1998,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,1999,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2000,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2001,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2002,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2003,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2004,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2005,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2006,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2007,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2008,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2009,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2010,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2011,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2012,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2013,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2014,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2015,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2016,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2017,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2018,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2019,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2020,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2021,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2022,-1.2538762,0.16243199,0.83756804,,,,,,
GNQ,2023,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1970,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1971,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1972,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1973,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1974,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1975,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1976,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1977,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1978,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1979,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1980,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1981,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1982,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1983,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1984,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1985,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1986,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1987,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1988,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1989,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1990,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1991,-1.2538762,0.16243199,0.83756804,,,,,,
GRC,1992,-0.17476626,0.41813296,0.58186704,,,,,,
GRC,1993,-0.17476626,0.41813296,0.58186704,,,,,,
GRC,1994,-0.17476626,0.41813296,0.58186704,,,,,,
GRC,1995,-0.17476626,0.41813296,0.58186704,,,,,,
GRC,1996,0.19463086,0.50566363,0.49433637,,,,,,
GRC,1997,0.44640324,0.56532246,0.43467754,0.0776,0.015,0.071,0.0626,0.004,0.0
GRC,1998,0.69817567,0.62498134,0.37501866,0.0776,0.015,0.071,0.0626,0.004,1.0
GRC,1999,0.949948,0.68464017,0.31535983,0.0776,0.015,0.071,0.0626,0.004,1.0
GRC,2000,1.2017204,0.744299,0.255701,0.0776,0.015,0.071,0.0626,0.004,1.0
GRC,2001,1.2017204,0.744299,0.255701,0.0776,0.015,0.071,0.0626,0.004,1.0
GRC,2002,2.2808304,1.0,0.0,0.0776,0.015,0.071,0.0626,0.004,1.0
GRC,2003,2.2808304,1.0,0.0,0.0776,0.015,0.071,0.0626,0.004,0.0
GRC,2004,2.2808304,1.0,0.0,0.0726,0.009999999999999998,0.06433333333333333,0.0626,0.004,1.0
GRC,2005,2.2808304,1.0,0.0,0.06760000000000001,0.004999999999999999,0.057666666666666665,0.0626,0.004,1.0
GRC,2006,2.2808304,1.0,0.0,0.0626,0.0,0.051,0.0626,0.004,0.0
GRC,2007,2.2808304,1.0,0.0,0.0611,0.0,0.04625,0.0611,0.004,1.0
GRC,2008,2.2808304,1.0,0.0,0.0596,0.0,0.041499999999999995,0.0596,0.004,1.0
GRC,2009,2.2808304,1.0,0.0,0.0581,0.0,0.03675,0.0581,0.004,1.0
GRC,2010,2.2808304,1.0,0.0,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2011,2.2808304,1.0,0.0,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2012,2.2808304,1.0,0.0,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2013,2.2808304,1.0,0.0,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2014,2.2808304,1.0,0.0,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2015,1.2017204,0.744299,0.255701,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2016,1.2017204,0.744299,0.255701,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2017,1.2017204,0.744299,0.255701,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2018,1.2017204,0.744299,0.255701,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2019,2.2808304,1.0,0.0,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2020,2.2808304,1.0,0.0,0.0566,0.0,0.032,0.0566,0.004,0.0
GRC,2021,2.2808304,1.0,0.0,,,,,,
GRC,2022,2.2808304,1.0,0.0,,,,,,
GRC,2023,2.2808304,1.0,0.0,,,,,,
GRD,1970,,,,,,,,,
GRD,1971,,,,,,,,,
GRD,1972,,,,,,,,,
