ISO3,year,rta,eia
TCA,2006,1,0
TCA,2007,1,0
TCA,2008,1,0
TCA,2009,1,0
TCA,2010,1,0
TCA,2011,1,0
TCA,2012,1,0
TCA,2013,1,0
TCA,2014,1,0
TCA,2015,1,0
TCA,2016,1,0
TCA,2017,1,0
TCA,2018,1,0
TCA,2019,1,0
TCA,2020,1,0
TCA,2021,1,0
TCA,2022,1,0
TCA,2023,1,0
TCD,1962,1,0
TCD,1963,1,0
TCD,1964,1,0
TCD,1999,1,0
TCD,2000,1,0
TCD,2001,1,0
TCD,2002,1,0
TCD,2003,1,0
TCD,2004,1,0
TCD,2005,1,0
TCD,2006,1,0
TCD,2007,1,0
TCD,2008,1,0
TCD,2009,1,0
TCD,2010,1,0
TCD,2011,1,0
TCD,2012,1,0
TCD,2013,1,0
TCD,2014,1,0
TCD,2015,1,0
TCD,2016,1,0
TCD,2017,1,0
TCD,2018,1,0
TCD,2019,1,0
TCD,2020,1,0
TCD,2021,1,0
TCD,2022,1,0
TCD,2023,1,0
TGO,1975,1,0
TGO,1976,1,0
TGO,1977,1,0
TGO,1978,1,0
TGO,1979,1,0
TGO,1980,1,0
TGO,1981,1,0
TGO,1982,1,0
TGO,1983,1,0
TGO,1984,1,0
TGO,1985,1,0
TGO,1986,1,0
TGO,1987,1,0
TGO,1988,1,0
TGO,1989,1,0
TGO,1990,1,0
TGO,1991,1,0
TGO,1992,1,0
TGO,1993,1,0
TGO,1994,2,0
TGO,1995,2,0
TGO,1996,2,0
TGO,1997,2,0
TGO,1998,2,0
TGO,1999,2,0
TGO,2000,2,0
TGO,2001,2,0
TGO,2002,2,0
TGO,2003,2,0
TGO,2004,2,0
TGO,2005,2,0
TGO,2006,2,0
TGO,2007,2,0
TGO,2008,2,0
TGO,2009,2,0
TGO,2010,2,0
TGO,2011,2,0
TGO,2012,2,0
TGO,2013,2,0
TGO,2014,2,0
TGO,2015,2,0
TGO,2016,2,0
TGO,2017,2,0
TGO,2018,2,0
TGO,2019,2,0
TGO,2020,2,0
TGO,2021,2,0
TGO,2022,2,0
TGO,2023,2,0
THA,1990,1,0
THA,1991,2,0
THA,1992,3,0
THA,1993,3,0
THA,1994,3,0
THA,1995,3,0
THA,1996,3,0
THA,1997,3,0
THA,1998,4,1
THA,1999,4,1
THA,2000,4,1
THA,2001,4,1
THA,2002,4,1
THA,2003,4,1
THA,2004,5,1
THA,2005,8,3
THA,2006,8,3
THA,2007,9,5
THA,2008,10,5
THA,2009,11,5
THA,2010,15,7
THA,2011,11,6
THA,2012,11,6
THA,2013,11,6
THA,2014,11,6
THA,2015,12,8
THA,2016,12,8
THA,2017,12,8
THA,2018,12,8
THA,2019,13,9
THA,2020,14,9
THA,2021,15,10
THA,2022,15,10
THA,2023,15,10
TJK,1992,1,0
TJK,1993,2,0
TJK,1994,2,0
TJK,1995,2,0
TJK,1996,2,0
TJK,1997,4,0
TJK,1998,4,0
TJK,1999,4,0
TJK,2000,4,0
TJK,2001,4,0
TJK,2002,5,0
TJK,2003,5,0
TJK,2004,5,0
TJK,2005,5,0
TJK,2006,5,0
TJK,2007,5,0
TJK,2008,5,0
TJK,2009,5,0
TJK,2010,5,0
TJK,2011,5,0
TJK,2012,5,0
TJK,2013,5,0
TJK,2014,5,0
TJK,2015,4,0
TJK,2016,4,0
TJK,2017,4,0
TJK,2018,4,0
TJK,2019,4,0
TJK,2020,4,0
TJK,2021,4,0
TJK,2022,4,0
TJK,2023,4,0
TKM,1992,1,0
TKM,1993,2,0
TKM,1994,2,0
TKM,1995,3,0
TKM,1996,4,0
TKM,1997,4,0
TKM,1998,4,0
TKM,1999,4,0
TKM,2000,5,0
TKM,2001,5,0
TKM,2002,5,0
TKM,2003,5,0
TKM,2004,5,0
TKM,2005,5,0
TKM,2006,5,0
TKM,2007,5,0
TKM,2008,5,0
TKM,2009,5,0
TKM,2010,5,0
TKM,2011,5,0
TKM,2012,5,0
TKM,2013,5,0
TKM,2014,5,0
TKM,2015,5,0
TKM,2016,5,0
TKM,2017,5,0
TKM,2018,5,0
TKM,2019,5,0
TKM,2020,5,0
TKM,2021,5,0
TKM,2022,5,0
TKM,2023,5,0
TON,1981,1,0
TON,1982,1,0
TON,1983,1,0
TON,1984,1,0
TON,1985,1,0
TON,1986,1,0
TON,1987,1,0
TON,1988,1,0
TON,1989,1,0
TON,1990,1,0
TON,1991,1,0
TON,1992,1,0
TON,1993,1,0
TON,1994,1,0
TON,1995,1,0
TON,1996,1,0
TON,1997,1,0
TON,1998,1,0
TON,1999,1,0
TON,2000,1,0
TON,2001,1,0
TON,2002,1,0
TON,2003,2,0
TON,2004,2,0
TON,2005,2,0
TON,2006,2,0
TON,2007,2,0
TON,2008,2,0
TON,2009,2,0
TON,2010,2,0
TON,2011,2,0
TON,2012,2,0
TON,2013,2,0
TON,2014,2,0
TON,2015,2,0
TON,2016,2,0
TON,2017,2,0
TON,2018,2,0
TON,2019,2,0
TON,2020,2,0
TON,2021,3,1
TON,2022,3,1
TON,2023,3,1
TTO,1968,1,0
TTO,1969,1,0
TTO,1970,1,0
TTO,1971,1,0
TTO,1972,1,0
TTO,1973,2,0
TTO,1974,1,0
TTO,1975,1,0
TTO,1976,1,0
TTO,1977,1,0
TTO,1978,1,0
TTO,1979,1,0
TTO,1980,1,0
TTO,1981,1,0
TTO,1982,1,0
TTO,1983,1,0
TTO,1984,1,0
TTO,1985,1,0
TTO,1986,1,0
TTO,1987,1,0
TTO,1988,1,0
TTO,1989,2,0
TTO,1990,2,0
TTO,1991,2,0
TTO,1992,2,0
TTO,1993,2,0
TTO,1994,2,0
TTO,1995,2,0
TTO,1996,2,0
TTO,1997,2,0
TTO,1998,2,0
TTO,1999,2,0
TTO,2000,2,0
TTO,2001,2,0
TTO,2002,2,1
TTO,2003,2,1
TTO,2004,2,1
TTO,2005,2,1
TTO,2006,2,1
TTO,2007,2,1
TTO,2008,3,2
TTO,2009,3,2
TTO,2010,3,2
TTO,2011,3,2
TTO,2012,3,2
TTO,2013,3,2
TTO,2014,3,2
TTO,2015,3,2
TTO,2016,3,2
TTO,2017,3,2
TTO,2018,3,2
TTO,2019,3,2
TTO,2020,3,2
TTO,2021,4,3
TTO,2022,4,3
TTO,2023,4,3
TUN,1969,1,0
TUN,1970,1,0
TUN,1971,1,0
TUN,1972,1,0
TUN,1973,2,0
TUN,1974,2,0
TUN,1975,2,0
TUN,1976,3,0
TUN,1977,2,0
TUN,1978,3,0
TUN,1979,2,0
TUN,1980,2,0
TUN,1981,2,0
TUN,1982,2,0
TUN,1983,2,0
TUN,1984,2,0
TUN,1985,2,0
TUN,1986,2,0
TUN,1987,2,0
TUN,1988,2,0
TUN,1989,3,0
TUN,1990,3,0
TUN,1991,3,0
TUN,1992,3,0
TUN,1993,3,0
TUN,1994,3,0
TUN,1995,3,0
TUN,1996,3,0
TUN,1997,3,0
TUN,1998,5,0
TUN,1999,4,0
TUN,2000,4,0
TUN,2001,4,0
TUN,2002,4,0
TUN,2003,4,0
TUN,2004,4,0
TUN,2005,6,0
TUN,2006,6,0
TUN,2007,7,0
TUN,2008,7,0
TUN,2009,7,0
TUN,2010,7,0
TUN,2011,7,0
TUN,2012,7,0
TUN,2013,7,0
TUN,2014,7,0
TUN,2015,7,0
TUN,2016,7,0
TUN,2017,7,0
TUN,2018,8,0
TUN,2019,8,0
TUN,2020,8,0
TUN,2021,9,0
TUN,2022,9,0
TUN,2023,9,0
TUR,1964,1,0
TUR,1965,1,0
TUR,1966,1,0
TUR,1967,1,0
TUR,1968,1,0
TUR,1969,1,0
TUR,1970,1,0
TUR,1971,1,0
TUR,1972,1,0
TUR,1973,2,0
TUR,1974,3,0
TUR,1975,3,0
TUR,1976,3,0
TUR,1977,3,0
TUR,1978,3,0
TUR,1979,3,0
TUR,1980,3,0
TUR,1981,3,0
TUR,1982,3,0
TUR,1983,3,0
TUR,1984,3,0
TUR,1985,4,0
TUR,1986,4,0
TUR,1987,4,0
TUR,1988,4,0
TUR,1989,4,0
TUR,1990,4,0
TUR,1991,4,0
TUR,1992,5,0
TUR,1993,5,0
TUR,1994,5,0
TUR,1995,5,0
TUR,1996,4,0
TUR,1997,5,0
TUR,1998,11,0
TUR,1999,12,0
TUR,2000,16,0
TUR,2001,16,0
TUR,2002,16,0
TUR,2003,18,0
TUR,2004,18,0
TUR,2005,12,0
TUR,2006,13,0
TUR,2007,13,0
TUR,2008,15,0
TUR,2009,15,0
TUR,2010,17,0
TUR,2011,19,0
TUR,2012,19,0
TUR,2013,21,0
TUR,2014,20,0
TUR,2015,21,0
TUR,2016,22,0
TUR,2017,24,1
TUR,2018,24,1
TUR,2019,25,1
TUR,2020,26,1
TUR,2021,28,3
TUR,2022,27,3
TUR,2023,27,3
TUV,1981,1,0
TUV,1982,1,0
TUV,1983,1,0
TUV,1984,1,0
TUV,1985,1,0
TUV,1986,1,0
TUV,1987,1,0
TUV,1988,1,0
TUV,1989,1,0
TUV,1990,1,0
TUV,1991,1,0
TUV,1992,1,0
TUV,1993,1,0
TUV,1994,1,0
TUV,1995,1,0
TUV,1996,1,0
TUV,1997,1,0
TUV,1998,1,0
TUV,1999,1,0
TUV,2000,1,0
TUV,2001,1,0
TUV,2002,1,0
TUV,2003,2,0
TUV,2004,2,0
TUV,2005,2,0
TUV,2006,2,0
TUV,2007,2,0
TUV,2008,2,0
TUV,2009,2,0
TUV,2010,2,0
TUV,2011,2,0
TUV,2012,2,0
TUV,2013,2,0
TUV,2014,2,0
TUV,2015,2,0
TUV,2016,2,0
TUV,2017,2,0
TUV,2018,2,0
TUV,2019,2,0
TUV,2020,2,0
TUV,2021,2,0
TUV,2022,3,1
TUV,2023,3,1
TWN,2004,1,1
TWN,2005,1,1
TWN,2006,2,2
TWN,2007,2,2
TWN,2008,4,4
TWN,2009,4,4
TWN,2010,4,4
TWN,2011,4,4
TWN,2012,4,4
TWN,2013,5,5
TWN,2014,6,6
TWN,2015,6,6
TWN,2016,6,6
TWN,2017,6,6
TWN,2018,6,6
TWN,2019,6,6
TWN,2020,6,6
TWN,2021,6,6
TWN,2022,6,6
TWN,2023,6,6
TZA,1971,1,0
TZA,1972,1,0
TZA,1973,1,0
TZA,1974,1,0
TZA,1975,1,0
TZA,1976,1,0
TZA,1989,1,0
TZA,1990,1,0
TZA,1991,1,0
TZA,1992,1,0
TZA,1993,1,0
TZA,1994,2,0
TZA,1995,2,0
TZA,1996,2,0
TZA,1997,2,0
TZA,1998,2,0
TZA,1999,2,0
TZA,2000,4,0
TZA,2001,3,0
TZA,2002,3,0
TZA,2003,3,0
TZA,2004,3,0
TZA,2005,3,0
TZA,2006,3,0
TZA,2007,3,0
TZA,2008,3,0
TZA,2009,3,0
TZA,2010,3,1
TZA,2011,3,1
TZA,2012,3,1
TZA,2013,3,1
TZA,2014,3,1
TZA,2015,3,1
TZA,2016,3,1
TZA,2017,3,1
TZA,2018,3,1
TZA,2019,3,1
TZA,2020,3,1
TZA,2021,3,1
TZA,2022,3,1
TZA,2023,3,1
UGA,1971,1,0
UGA,1972,1,0
UGA,1973,1,0
UGA,1974,1,0
UGA,1975,1,0
UGA,1976,1,0
UGA,1994,1,0
UGA,1995,1,0
UGA,1996,1,0
UGA,1997,1,0
UGA,1998,1,0
UGA,1999,1,0
UGA,2000,2,0
UGA,2001,2,0
UGA,2002,2,0
UGA,2003,2,0
UGA,2004,2,0
UGA,2005,2,0
UGA,2006,2,0
UGA,2007,2,0
UGA,2008,2,0
UGA,2009,2,0
UGA,2010,2,1
UGA,2011,2,1
UGA,2012,2,1
UGA,2013,2,1
UGA,2014,2,1
UGA,2015,2,1
UGA,2016,2,1
UGA,2017,2,1
UGA,2018,2,1
UGA,2019,2,1
UGA,2020,2,1
UGA,2021,2,1
UGA,2022,2,1
UGA,2023,2,1
UKR,1994,1,0
UKR,1995,2,0
UKR,1996,7,0
UKR,1997,7,0
UKR,1998,9,0
UKR,1999,9,0
UKR,2000,9,0
UKR,2001,10,0
UKR,2002,11,0
UKR,2003,12,1
UKR,2004,13,1
UKR,2005,13,2
UKR,2006,14,2
UKR,2007,14,2
UKR,2008,14,2
UKR,2009,14,2
UKR,2010,14,2
UKR,2011,14,2
UKR,2012,16,3
UKR,2013,17,4
UKR,2014,18,5
UKR,2015,18,5
UKR,2016,18,5
UKR,2017,19,5
UKR,2018,19,5
UKR,2019,19,5
UKR,2020,19,5
UKR,2021,21,6
UKR,2022,21,6
UKR,2023,21,6
URY,1961,1,0
URY,1962,1,0
URY,1963,1,0
URY,1964,1,0
URY,1965,1,0
URY,1966,1,0
URY,1967,1,0
URY,1968,1,0
URY,1969,1,0
URY,1970,1,0
URY,1971,1,0
URY,1972,1,0
URY,1973,2,0
URY,1974,2,0
URY,1975,2,0
URY,1976,2,0
URY,1977,2,0
URY,1978,2,0
URY,1979,2,0
URY,1980,1,0
URY,1981,2,0
URY,1982,2,0
URY,1983,2,0
URY,1984,2,0
URY,1985,2,0
URY,1986,2,0
URY,1987,2,0
URY,1988,2,0
URY,1989,2,0
URY,1990,2,0
URY,1991,3,0
URY,1992,3,0
URY,1993,3,0
URY,1994,3,0
URY,1995,3,0
URY,1996,3,0
URY,1997,3,0
URY,1998,3,0
URY,1999,3,0
URY,2000,3,0
URY,2001,3,0
URY,2002,3,0
URY,2003,3,0
URY,2004,4,1
URY,2005,5,2
URY,2006,4,2
URY,2007,4,2
URY,2008,4,2
URY,2009,6,2
URY,2010,6,2
URY,2011,6,2
URY,2012,6,2
URY,2013,6,2
URY,2014,6,2
URY,2015,6,2
URY,2016,8,2
URY,2017,10,2
URY,2018,10,2
URY,2019,10,2
URY,2020,10,2
URY,2021,10,2
URY,2022,10,2
URY,2023,10,2
USA,1985,1,0
USA,1986,1,0
USA,1987,1,0
USA,1988,1,0
USA,1989,2,0
USA,1990,2,0
USA,1991,2,0
USA,1992,2,0
USA,1993,2,0
USA,1994,2,1
USA,1995,2,1
USA,1996,2,1
USA,1997,2,1
USA,1998,2,1
USA,1999,2,1
USA,2000,2,1
USA,2001,3,2
USA,2002,3,2
USA,2003,3,2
USA,2004,5,3
USA,2005,6,4
USA,2006,9,7
USA,2007,9,7
USA,2008,9,7
USA,2009,11,9
USA,2010,11,9
USA,2011,11,9
USA,2012,14,12
USA,2013,14,12
USA,2014,14,12
USA,2015,14,12
USA,2016,14,12
USA,2017,14,12
USA,2018,14,12
USA,2019,14,12
USA,2020,15,13
USA,2021,14,12
USA,2022,14,12
USA,2023,14,12
UZB,1992,1,0
UZB,1993,2,0
UZB,1994,3,0
UZB,1995,3,0
UZB,1996,4,0
UZB,1997,4,0
UZB,1998,6,0
UZB,1999,6,0
UZB,2000,6,0
UZB,2001,7,0
UZB,2002,7,0
UZB,2003,7,0
UZB,2004,7,0
UZB,2005,7,0
UZB,2006,7,0
UZB,2007,7,0
UZB,2008,7,0
UZB,2009,6,0
UZB,2010,6,0
UZB,2011,6,0
UZB,2012,6,0
UZB,2013,6,0
UZB,2014,6,0
UZB,2015,6,0
UZB,2016,6,0
UZB,2017,6,0
UZB,2018,6,0
UZB,2019,6,0
UZB,2020,6,0
UZB,2021,6,0
UZB,2022,6,0
UZB,2023,6,0
VCT,1968,1,0
VCT,1969,1,0
VCT,1970,1,0
VCT,1971,1,0
VCT,1972,1,0
VCT,1973,1,0
VCT,1974,1,0
VCT,1975,1,0
VCT,1976,1,0
VCT,1977,1,0
VCT,1978,1,0
VCT,1979,1,0
VCT,1980,1,0
VCT,1981,1,0
VCT,1982,1,0
VCT,1983,1,0
VCT,1984,1,0
VCT,1985,1,0
VCT,1986,1,0
VCT,1987,1,0
VCT,1988,1,0
VCT,1989,1,0
VCT,1990,1,0
VCT,1991,1,0
VCT,1992,1,0
VCT,1993,1,0
VCT,1994,1,0
VCT,1995,1,0
VCT,1996,1,0
VCT,1997,1,0
VCT,1998,1,0
VCT,1999,1,0
VCT,2000,1,0
VCT,2001,1,0
VCT,2002,1,1
VCT,2003,1,1
VCT,2004,1,1
VCT,2005,1,1
VCT,2006,1,1
VCT,2007,1,1
VCT,2008,2,2
VCT,2009,2,2
VCT,2010,2,2
VCT,2011,2,2
VCT,2012,2,2
VCT,2013,2,2
VCT,2014,2,2
VCT,2015,2,2
VCT,2016,2,2
VCT,2017,2,2
VCT,2018,2,2
VCT,2019,2,2
VCT,2020,2,2
VCT,2021,3,3
VCT,2022,3,3
VCT,2023,3,3
VEN,1981,1,0
VEN,1982,1,0
VEN,1983,1,0
VEN,1984,1,0
VEN,1985,1,0
VEN,1986,1,0
VEN,1987,1,0
VEN,1988,2,0
VEN,1989,2,0
VEN,1990,2,0
VEN,1991,2,0
VEN,1992,2,0
VEN,1993,2,0
VEN,1994,2,0
VEN,1995,2,0
VEN,1996,2,0
VEN,1997,2,0
VEN,1998,2,0
VEN,1999,3,0
VEN,2000,3,0
VEN,2001,3,0
VEN,2002,3,0
VEN,2003,3,0
VEN,2004,3,0
VEN,2005,3,0
VEN,2006,3,0
VEN,2007,2,0
VEN,2008,2,0
VEN,2009,2,0
VEN,2010,2,0
VEN,2011,2,0
VEN,2012,5,1
VEN,2013,5,1
VEN,2014,5,1
VEN,2015,5,1
VEN,2016,7,1
VEN,2017,2,0
VEN,2018,2,0
VEN,2019,2,0
VEN,2020,3,0
VEN,2021,3,0
VEN,2022,3,0
VEN,2023,3,0
VGB,2007,1,0
VGB,2008,1,0
VGB,2009,1,0
VGB,2010,1,0
VGB,2011,1,0
VGB,2012,1,0
VGB,2013,1,0
VGB,2014,1,0
VGB,2015,1,0
VGB,2016,1,0
VGB,2017,1,0
VGB,2018,1,0
VGB,2019,1,0
VGB,2020,1,0
VGB,2021,1,0
VGB,2022,1,0
VGB,2023,1,0
VNM,1989,1,0
VNM,1990,1,0
VNM,1991,1,0
VNM,1992,1,0
VNM,1993,1,0
VNM,1994,1,0
VNM,1995,2,0
VNM,1996,2,0
VNM,1997,2,0
VNM,1998,3,1
VNM,1999,3,1
VNM,2000,3,1
VNM,2001,3,1
VNM,2002,3,1
VNM,2003,3,1
VNM,2004,3,1
VNM,2005,4,1
VNM,2006,4,1
VNM,2007,4,2
VNM,2008,5,2
VNM,2009,7,3
VNM,2010,11,5
VNM,2011,9,4
VNM,2012,9,4
VNM,2013,9,4
VNM,2014,10,4
VNM,2015,11,6
VNM,2016,12,7
VNM,2017,12,7
VNM,2018,12,7
VNM,2019,14,9
VNM,2020,16,10
VNM,2021,17,12
VNM,2022,17,12
VNM,2023,17,12
VUT,1981,1,0
VUT,1982,1,0
VUT,1983,1,0
VUT,1984,1,0
VUT,1985,1,0
VUT,1986,1,0
VUT,1987,1,0
VUT,1988,1,0
VUT,1989,1,0
VUT,1990,1,0
VUT,1991,1,0
VUT,1992,1,0
VUT,1993,1,0
VUT,1994,2,0
VUT,1995,2,0
VUT,1996,2,0
VUT,1997,2,0
VUT,1998,2,0
VUT,1999,2,0
VUT,2000,2,0
VUT,2001,2,0
VUT,2002,2,0
VUT,2003,3,0
VUT,2004,3,0
VUT,2005,3,0
VUT,2006,3,0
VUT,2007,3,0
VUT,2008,3,0
VUT,2009,3,0
VUT,2010,3,0
VUT,2011,3,0
VUT,2012,3,0
VUT,2013,3,0
VUT,2014,3,0
VUT,2015,3,0
VUT,2016,3,0
VUT,2017,3,0
VUT,2018,3,0
VUT,2019,3,0
VUT,2020,3,0
VUT,2021,3,0
VUT,2022,4,1
VUT,2023,4,1
WLF,1958,1,0
WLF,1959,1,0
WLF,1960,1,0
WLF,1961,1,0
WLF,1962,1,0
WLF,1963,1,0
WLF,1964,2,0
WLF,1965,2,0
WLF,1966,2,0
WLF,1967,2,0
WLF,1968,2,0
WLF,1969,2,0
WLF,1970,2,0
WLF,1971,1,0
WLF,1972,1,0
WLF,1973,1,0
WLF,1974,1,0
WLF,1975,1,0
WLF,1976,1,0
WLF,1977,1,0
WLF,1978,1,0
WLF,1979,1,0
WLF,1980,1,0
WLF,1981,1,0
WLF,1982,1,0
WLF,1983,1,0
WLF,1984,1,0
WLF,1985,1,0
WLF,1986,1,0
WLF,1987,1,0
WLF,1988,1,0
WLF,1989,1,0
WLF,1990,1,0
WLF,1991,1,0
WLF,1992,1,0
WLF,1993,1,0
WLF,1994,1,0
WLF,1995,1,0
WLF,1996,1,0
WLF,1997,1,0
WLF,1998,1,0
WLF,1999,1,0
WLF,2000,1,0
WLF,2001,1,0
WLF,2002,1,0
WLF,2003,1,0
WLF,2004,1,0
WLF,2005,1,0
WLF,2006,1,0
WLF,2007,1,0
WLF,2008,1,0
WLF,2009,1,0
WLF,2010,1,0
WLF,2011,1,0
WLF,2012,1,0
WLF,2013,1,0
WLF,2014,1,0
WLF,2015,1,0
WLF,2016,1,0
WLF,2017,1,0
WLF,2018,1,0
WLF,2019,1,0
WLF,2020,1,0
WLF,2021,1,0
WLF,2022,1,0
WLF,2023,1,0
WSM,1981,1,0
WSM,1982,1,0
WSM,1983,1,0
WSM,1984,1,0
WSM,1985,1,0
WSM,1986,1,0
WSM,1987,1,0
WSM,1988,1,0
WSM,1989,1,0
WSM,1990,1,0
WSM,1991,1,0
WSM,1992,1,0
WSM,1993,1,0
WSM,1994,1,0
WSM,1995,1,0
WSM,1996,1,0
WSM,1997,1,0
WSM,1998,1,0
WSM,1999,1,0
WSM,2000,1,0
WSM,2001,1,0
WSM,2002,1,0
WSM,2003,2,0
WSM,2004,2,0
WSM,2005,2,0
WSM,2006,2,0
WSM,2007,2,0
WSM,2008,2,0
WSM,2009,2,0
WSM,2010,2,0
WSM,2011,2,0
WSM,2012,2,0
WSM,2013,2,0
WSM,2014,2,0
WSM,2015,2,0
WSM,2016,2,0
WSM,2017,2,0
WSM,2018,3,0
WSM,2019,3,0
WSM,2020,3,0
WSM,2021,5,1
WSM,2022,5,1
WSM,2023,5,1
YDM,1982,1,0
YDM,1983,1,0
YDM,1984,1,0
YDM,1985,1,0
YDM,1986,1,0
YDM,1987,1,0
YDM,1988,1,0
YDM,1989,1,0
YDM,1990,1,0
YEM,1982,1,0
YEM,1983,1,0
YEM,1984,1,0
YEM,1985,1,0
YEM,1986,1,0
YEM,1987,1,0
YEM,1988,1,0
YEM,1989,1,0
YEM,1990,1,0
YEM,1991,1,0
YEM,1992,1,0
YEM,1993,1,0
YEM,1994,1,0
YEM,1995,1,0
YEM,1996,1,0
YEM,1997,1,0
YEM,1998,2,0
YEM,1999,1,0
YEM,2000,1,0
YEM,2001,1,0
YEM,2002,1,0
YEM,2003,1,0
YEM,2004,1,0
YEM,2005,1,0
YEM,2006,1,0
YEM,2007,1,0
YEM,2008,1,0
YEM,2009,1,0
YEM,2010,1,0
YEM,2011,1,0
YEM,2012,1,0
YEM,2013,1,0
YEM,2014,1,0
YEM,2015,1,0
YEM,2016,1,0
YEM,2017,1,0
YEM,2018,1,0
YEM,2019,1,0
YEM,2020,1,0
YEM,2021,1,0
YEM,2022,1,0
YEM,2023,1,0
YUG,1968,1,0
YUG,1969,1,0
YUG,1970,1,0
YUG,1971,1,0
YUG,1972,1,0
YUG,1973,1,0
YUG,1974,1,0
YUG,1975,1,0
YUG,1976,1,0
YUG,1977,1,0
YUG,1978,1,0
YUG,1979,1,0
YUG,1980,2,0
YUG,1981,2,0
YUG,1982,2,0
YUG,1983,2,0
YUG,1984,2,0
YUG,1985,2,0
YUG,1986,2,0
YUG,1987,2,0
YUG,1988,2,0
YUG,1989,2,0
YUG,1990,2,0
YUG,1991,1,0
YUG,2004,1,0
YUG,2005,1,0
YUG,2006,1,0
YUG,2007,1,0
YUG,2008,1,0
YUG,2009,1,0
YUG,2010,1,0
YUG,2011,1,0
YUG,2012,1,0
YUG,2013,1,0
YUG,2014,1,0
YUG,2015,1,0
YUG,2016,1,0
YUG,2017,1,0
YUG,2018,1,0
YUG,2019,2,0
YUG,2020,2,0
YUG,2021,3,0
YUG,2022,3,0
YUG,2023,3,0
ZAF,1950,1,0
ZAF,1951,1,0
ZAF,1952,1,0
ZAF,1953,1,0
ZAF,1954,1,0
ZAF,2000,2,0
ZAF,2001,2,0
ZAF,2002,2,0
ZAF,2003,2,0
ZAF,2004,3,0
ZAF,2005,3,0
ZAF,2006,3,0
ZAF,2007,3,0
ZAF,2008,4,0
ZAF,2009,4,0
ZAF,2010,4,0
ZAF,2011,4,0
ZAF,2012,4,0
ZAF,2013,4,0
ZAF,2014,4,0
ZAF,2015,4,0
ZAF,2016,6,0
ZAF,2017,6,0
ZAF,2018,6,0
ZAF,2019,6,0
ZAF,2020,6,0
ZAF,2021,7,0
ZAF,2022,7,0
ZAF,2023,7,0
ZMB,1994,1,0
ZMB,1995,1,0
ZMB,1996,1,0
ZMB,1997,1,0
ZMB,1998,1,0
ZMB,1999,1,0
ZMB,2000,2,0
ZMB,2001,2,0
ZMB,2002,2,0
ZMB,2003,2,0
ZMB,2004,2,0
ZMB,2005,2,0
ZMB,2006,2,0
ZMB,2007,2,0
ZMB,2008,2,0
ZMB,2009,2,0
ZMB,2010,2,0
ZMB,2011,2,0
ZMB,2012,2,0
ZMB,2013,2,0
ZMB,2014,2,0
ZMB,2015,2,0
ZMB,2016,2,0
ZMB,2017,2,0
ZMB,2018,2,0
ZMB,2019,2,0
ZMB,2020,2,0
ZMB,2021,2,0
ZMB,2022,2,0
ZMB,2023,2,0
ZWE,1950,1,0
ZWE,1951,1,0
ZWE,1952,1,0
ZWE,1953,1,0
ZWE,1954,1,0
ZWE,1989,1,0
ZWE,1990,1,0
ZWE,1991,1,0
ZWE,1992,1,0
ZWE,1993,2,0
ZWE,1994,3,0
ZWE,1995,3,0
ZWE,1996,3,0
ZWE,1997,3,0
ZWE,1998,3,0
ZWE,1999,3,0
ZWE,2000,4,0
ZWE,2001,4,0
ZWE,2002,4,0
ZWE,2003,4,0
ZWE,2004,4,0
ZWE,2005,4,0
ZWE,2006,4,0
ZWE,2007,4,0
ZWE,2008,4,0
ZWE,2009,4,0
ZWE,2010,4,0
ZWE,2011,4,0
ZWE,2012,5,0
ZWE,2013,5,0
ZWE,2014,5,0
ZWE,2015,5,0
ZWE,2016,5,0
ZWE,2017,5,0
ZWE,2018,5,0
ZWE,2019,5,0
ZWE,2020,5,0
ZWE,2021,6,0
ZWE,2022,6,0
ZWE,2023,6,0
