ISO3,year,D_bb_le,D_bb_ac,D_all_le,D_max_bb,n_pta
FRO,1970,0,0,0,0,0
FRO,1971,0,0,0,0,0
FRO,1972,0,0,0,0,0
FRO,1973,0,0,0,0,0
FRO,1974,0,0,0,0,0
FRO,1975,0,0,0,0,0
FRO,1976,0,0,0,0,0
FRO,1977,0,0,0,0,0
FRO,1978,0,0,0,0,0
FRO,1979,0,0,0,0,0
FRO,1980,0,0,0,0,0
FRO,1981,0,0,0,0,0
FRO,1982,0,0,0,0,0
FRO,1983,0,0,0,0,0
FRO,1984,0,0,0,0,0
FRO,1985,0,0,0,0,0
FRO,1986,0,0,0,0,0
FRO,1987,0,0,0,0,0
FRO,1988,0,0,0,0,0
FRO,1989,0,0,0,0,0
FRO,1990,0,0,0,0,0
FRO,1991,0,0,0,0,0
FRO,1992,0,0,0,0,0
FRO,1993,4,7,9,4,1
FRO,1994,4,7,9,4,1
FRO,1995,4,7,9,4,2
FRO,1996,4,7,9,4,2
FRO,1997,4,7,10,4,3
FRO,1998,4,7,10,4,3
FRO,1999,4,7,10,4,3
FRO,2000,4,7,10,4,3
FRO,2001,4,7,10,4,3
FRO,2002,4,7,10,4,3
FRO,2003,4,7,10,4,3
FRO,2004,4,7,10,4,3
FRO,2005,4,7,10,4,3
FRO,2006,6,9,15,4,4
FRO,2007,6,9,15,4,4
FRO,2008,6,9,15,4,4
FRO,2009,6,9,15,4,4
FRO,2010,6,9,15,4,4
FRO,2011,6,9,15,4,4
FRO,2012,6,9,15,4,4
FRO,2013,6,9,15,4,4
FRO,2014,6,9,15,4,4
FRO,2015,6,9,15,4,4
FRO,2016,6,9,15,4,4
FRO,2017,9,11,21,5,5
FRO,2018,9,11,21,5,5
FRO,2019,9,11,21,5,5
FRO,2020,9,11,21,5,5
FRO,2021,9,11,22,5,6
FRO,2022,9,11,22,5,6
FRO,2023,9,11,22,5,6
FSM,1958,0,0,0,0,0
FSM,1959,0,0,0,0,0
FSM,1960,0,0,0,0,0
FSM,1961,0,0,0,0,0
FSM,1962,0,0,0,0,0
FSM,1963,0,0,0,0,0
FSM,1964,0,0,0,0,0
FSM,1965,0,0,0,0,0
FSM,1966,0,0,0,0,0
FSM,1967,0,0,0,0,0
FSM,1968,0,0,0,0,0
FSM,1969,0,0,0,0,0
FSM,1970,0,0,0,0,0
FSM,1971,0,0,0,0,0
FSM,1972,0,0,0,0,0
FSM,1973,0,0,0,0,0
FSM,1974,0,0,0,0,0
FSM,1975,0,0,0,0,0
FSM,1976,0,0,0,0,0
FSM,1977,0,0,0,0,0
FSM,1978,0,0,0,0,0
FSM,1979,0,0,0,0,0
FSM,1980,0,0,0,0,0
FSM,1981,0,1,2,0,1
FSM,1982,0,1,2,0,1
FSM,1983,0,1,2,0,1
FSM,1984,0,1,2,0,1
FSM,1985,0,1,2,0,1
FSM,1986,0,1,2,0,1
FSM,1987,0,1,2,0,1
FSM,1988,0,1,2,0,1
FSM,1989,0,1,2,0,1
FSM,1990,0,1,2,0,1
FSM,1991,0,1,2,0,1
FSM,1992,0,1,2,0,1
FSM,1993,0,1,2,0,1
FSM,1994,0,1,2,0,1
FSM,1995,0,1,2,0,1
FSM,1996,0,1,2,0,1
FSM,1997,0,1,2,0,1
FSM,1998,0,1,2,0,1
FSM,1999,0,1,2,0,1
FSM,2000,0,1,2,0,1
FSM,2001,0,1,2,0,1
FSM,2002,0,1,2,0,1
FSM,2003,2,2,6,2,2
FSM,2004,2,2,6,2,2
FSM,2005,2,2,6,2,2
FSM,2006,2,2,6,2,2
FSM,2007,2,2,6,2,2
FSM,2008,2,2,6,2,2
FSM,2009,2,2,6,2,2
FSM,2010,2,2,6,2,2
FSM,2011,2,2,6,2,2
FSM,2012,2,2,6,2,2
FSM,2013,2,2,6,2,2
FSM,2014,2,2,6,2,2
FSM,2015,2,2,6,2,2
FSM,2016,2,2,6,2,2
FSM,2017,2,2,6,2,2
FSM,2018,2,2,6,2,2
FSM,2019,2,2,6,2,2
FSM,2020,2,2,6,2,2
FSM,2021,2,2,6,2,2
FSM,2022,2,2,6,2,2
FSM,2023,2,2,6,2,2
GAB,1958,0,0,0,0,0
GAB,1959,0,0,0,0,0
GAB,1960,0,0,0,0,0
GAB,1961,0,0,0,0,0
GAB,1962,0,0,0,0,0
GAB,1963,0,0,0,0,0
GAB,1964,0,0,0,0,0
GAB,1965,0,0,0,0,0
GAB,1966,0,0,0,0,0
GAB,1967,0,0,0,0,0
GAB,1968,0,0,0,0,0
GAB,1969,0,0,0,0,0
GAB,1970,0,0,0,0,0
GAB,1971,0,0,0,0,0
GAB,1972,0,0,0,0,0
GAB,1973,0,0,0,0,0
GAB,1974,0,0,0,0,0
GAB,1975,0,0,0,0,0
GAB,1976,0,0,0,0,0
GAB,1977,0,0,0,0,0
GAB,1978,0,0,0,0,0
GAB,1979,0,0,0,0,0
GAB,1980,0,0,0,0,0
GAB,1981,0,0,0,0,0
GAB,1982,0,0,0,0,0
GAB,1983,0,0,0,0,0
GAB,1984,0,0,0,0,0
GAB,1985,0,0,0,0,0
GAB,1986,0,0,0,0,0
GAB,1987,0,0,0,0,0
GAB,1988,0,0,0,0,0
GAB,1989,0,0,0,0,0
GAB,1990,0,0,0,0,0
GAB,1991,0,0,0,0,0
GAB,1992,0,0,0,0,0
GAB,1993,0,0,0,0,0
GAB,1994,0,0,0,0,0
GAB,1995,0,0,0,0,0
GAB,1996,0,0,0,0,0
GAB,1997,0,0,0,0,0
GAB,1998,0,0,0,0,0
GAB,1999,1,4,1,1,1
GAB,2000,1,4,1,1,1
GAB,2001,1,4,1,1,1
GAB,2002,1,4,1,1,1
GAB,2003,1,4,1,1,1
GAB,2004,1,4,1,1,1
GAB,2005,1,4,1,1,1
GAB,2006,1,4,1,1,1
GAB,2007,1,4,1,1,1
GAB,2008,1,4,1,1,1
GAB,2009,1,4,1,1,1
GAB,2010,1,4,1,1,1
GAB,2011,1,4,1,1,1
GAB,2012,1,4,1,1,1
GAB,2013,1,4,1,1,1
GAB,2014,1,4,1,1,1
GAB,2015,1,4,1,1,1
GAB,2016,1,4,1,1,1
GAB,2017,1,4,1,1,1
GAB,2018,1,4,1,1,1
GAB,2019,4,6,8,4,2
GAB,2020,4,6,8,4,2
GAB,2021,4,6,8,4,2
GAB,2022,4,6,8,4,2
GAB,2023,4,6,8,4,2
GBR,1958,0,0,0,0,0
GBR,1959,0,0,0,0,0
GBR,1960,11,11,20,11,1
GBR,1961,11,11,20,11,1
GBR,1962,11,11,20,11,1
GBR,1963,11,11,20,11,1
GBR,1964,11,11,20,11,1
GBR,1965,11,11,20,11,1
GBR,1966,11,11,20,11,1
GBR,1967,11,11,20,11,1
GBR,1968,11,11,20,11,1
GBR,1969,11,11,20,11,1
GBR,1970,11,11,20,11,1
GBR,1971,11,11,20,11,1
GBR,1972,11,11,20,11,1
GBR,1973,10,10,34,10,4
GBR,1974,10,10,34,10,4
GBR,1975,10,10,34,10,4
GBR,1976,10,10,34,10,4
GBR,1977,10,11,34,10,5
GBR,1978,10,11,34,10,5
GBR,1979,10,11,34,10,5
GBR,1980,10,11,34,10,5
GBR,1981,10,11,35,10,5
GBR,1982,10,11,35,10,5
GBR,1983,10,11,35,10,5
GBR,1984,10,11,35,10,5
GBR,1985,10,11,35,10,5
GBR,1986,11,11,35,11,5
GBR,1987,11,11,35,11,5
GBR,1988,11,11,35,11,5
GBR,1989,11,11,35,11,5
GBR,1990,11,11,35,11,5
GBR,1991,11,11,35,11,6
GBR,1992,11,11,35,11,6
GBR,1993,11,11,35,11,6
GBR,1994,12,12,43,11,7
GBR,1995,12,12,43,11,7
GBR,1996,12,12,43,11,8
GBR,1997,12,12,43,11,10
GBR,1998,12,12,43,11,11
GBR,1999,12,12,43,11,11
GBR,2000,12,12,43,11,15
GBR,2001,12,12,43,11,16
GBR,2002,12,12,43,11,18
GBR,2003,12,12,43,11,20
GBR,2004,12,12,44,11,21
GBR,2005,12,12,44,11,22
GBR,2006,12,12,44,11,23
GBR,2007,12,12,43,12,23
GBR,2008,12,12,43,12,26
GBR,2009,12,12,43,12,27
GBR,2010,12,12,43,12,28
GBR,2011,12,12,43,12,29
GBR,2012,12,12,43,12,30
GBR,2013,12,12,45,11,31
GBR,2014,12,12,45,11,34
GBR,2015,12,12,45,11,34
GBR,2016,12,12,46,11,38
GBR,2017,12,12,46,11,40
GBR,2018,12,12,46,11,42
GBR,2019,12,12,47,11,45
GBR,2020,12,12,47,11,47
GBR,2021,12,12,41,11,39
GBR,2022,12,12,41,11,39
GBR,2023,12,12,41,11,40
GEO,1958,0,0,0,0,0
GEO,1959,0,0,0,0,0
GEO,1960,0,0,0,0,0
GEO,1961,0,0,0,0,0
GEO,1962,0,0,0,0,0
GEO,1963,0,0,0,0,0
GEO,1964,0,0,0,0,0
GEO,1965,0,0,0,0,0
GEO,1966,0,0,0,0,0
GEO,1967,0,0,0,0,0
GEO,1968,0,0,0,0,0
GEO,1969,0,0,0,0,0
GEO,1970,0,0,0,0,0
GEO,1971,0,0,0,0,0
GEO,1972,0,0,0,0,0
GEO,1973,0,0,0,0,0
GEO,1974,0,0,0,0,0
GEO,1975,0,0,0,0,0
GEO,1976,0,0,0,0,0
GEO,1977,0,0,0,0,0
GEO,1978,0,0,0,0,0
GEO,1979,0,0,0,0,0
GEO,1980,0,0,0,0,0
GEO,1981,0,0,0,0,0
GEO,1982,0,0,0,0,0
GEO,1983,0,0,0,0,0
GEO,1984,0,0,0,0,0
GEO,1985,0,0,0,0,0
GEO,1986,0,0,0,0,0
GEO,1987,0,0,0,0,0
GEO,1988,0,0,0,0,0
GEO,1989,0,0,0,0,0
GEO,1990,0,0,0,0,0
GEO,1991,0,0,0,0,0
GEO,1992,0,0,0,0,0
GEO,1993,0,0,0,0,0
GEO,1994,6,7,13,5,2
GEO,1995,6,7,13,5,2
GEO,1996,6,7,13,5,4
GEO,1997,6,7,13,5,4
GEO,1998,6,7,13,5,5
GEO,1999,6,7,13,5,6
GEO,2000,6,7,13,5,7
GEO,2001,6,7,13,5,7
GEO,2002,6,7,13,5,7
GEO,2003,7,8,14,5,8
GEO,2004,7,8,14,5,8
GEO,2005,7,8,14,5,8
GEO,2006,7,8,14,5,8
GEO,2007,7,8,14,5,8
GEO,2008,9,11,16,5,9
GEO,2009,9,11,16,5,9
GEO,2010,9,11,16,5,9
GEO,2011,9,11,16,5,9
GEO,2012,9,11,16,5,9
GEO,2013,9,11,16,5,9
GEO,2014,11,12,24,8,10
GEO,2015,11,12,24,8,10
GEO,2016,11,12,24,8,10
GEO,2017,11,12,24,9,11
GEO,2018,11,12,25,9,12
GEO,2019,11,12,25,9,13
GEO,2020,11,12,25,9,13
GEO,2021,11,12,25,9,14
GEO,2022,11,12,25,9,14
GEO,2023,11,12,25,9,14
GHA,1958,0,0,0,0,0
GHA,1959,0,0,0,0,0
GHA,1960,0,0,0,0,0
GHA,1961,0,0,0,0,0
GHA,1962,0,0,0,0,0
GHA,1963,0,0,0,0,0
GHA,1964,0,0,0,0,0
GHA,1965,0,0,0,0,0
GHA,1966,0,0,0,0,0
GHA,1967,0,0,0,0,0
GHA,1968,0,0,0,0,0
GHA,1969,0,0,0,0,0
GHA,1970,0,0,0,0,0
GHA,1971,0,0,0,0,0
GHA,1972,0,0,0,0,0
GHA,1973,0,0,0,0,0
GHA,1974,0,0,0,0,0
GHA,1975,0,0,0,0,0
GHA,1976,0,0,0,0,0
GHA,1977,0,0,0,0,0
GHA,1978,0,0,0,0,0
GHA,1979,0,0,0,0,0
GHA,1980,0,0,0,0,0
GHA,1981,0,0,0,0,0
GHA,1982,0,0,0,0,0
GHA,1983,0,0,0,0,0
GHA,1984,0,0,0,0,0
GHA,1985,0,0,0,0,0
GHA,1986,0,0,0,0,0
GHA,1987,0,0,0,0,0
GHA,1988,0,0,0,0,0
GHA,1989,0,0,3,0,1
GHA,1990,0,0,3,0,1
GHA,1991,0,0,3,0,1
GHA,1992,0,0,3,0,1
GHA,1993,0,0,3,0,1
GHA,1994,0,0,3,0,1
GHA,1995,2,4,9,2,2
GHA,1996,2,4,9,2,2
GHA,1997,2,4,9,2,2
GHA,1998,2,4,9,2,2
GHA,1999,2,4,9,2,2
GHA,2000,2,4,9,2,2
GHA,2001,2,4,9,2,2
GHA,2002,2,4,9,2,2
GHA,2003,2,4,9,2,2
GHA,2004,2,4,9,2,2
GHA,2005,2,4,9,2,2
GHA,2006,2,4,9,2,2
GHA,2007,2,4,9,2,2
GHA,2008,2,4,9,2,2
GHA,2009,2,4,9,2,2
GHA,2010,2,4,9,2,2
GHA,2011,2,4,9,2,2
GHA,2012,2,4,9,2,2
GHA,2013,2,4,9,2,2
GHA,2014,2,4,9,2,2
GHA,2015,2,4,9,2,2
GHA,2016,4,6,13,2,3
GHA,2017,4,6,13,2,3
GHA,2018,4,6,13,2,3
GHA,2019,4,8,13,4,4
GHA,2020,4,8,13,4,4
GHA,2021,4,8,14,4,5
GHA,2022,4,8,14,4,5
GHA,2023,4,8,14,4,5
GIN,1958,0,0,0,0,0
GIN,1959,0,0,0,0,0
GIN,1960,0,0,0,0,0
GIN,1961,0,0,0,0,0
GIN,1962,0,0,0,0,0
GIN,1963,0,0,0,0,0
GIN,1964,0,0,0,0,0
GIN,1965,0,0,0,0,0
GIN,1966,0,0,0,0,0
GIN,1967,0,0,0,0,0
GIN,1968,0,0,0,0,0
GIN,1969,0,0,0,0,0
GIN,1970,0,0,0,0,0
GIN,1971,0,0,0,0,0
GIN,1972,0,0,0,0,0
GIN,1973,0,0,0,0,0
GIN,1974,0,0,0,0,0
GIN,1975,0,0,0,0,0
GIN,1976,0,0,0,0,0
GIN,1977,0,0,0,0,0
GIN,1978,0,0,0,0,0
GIN,1979,0,0,0,0,0
GIN,1980,0,0,0,0,0
GIN,1981,0,0,0,0,0
GIN,1982,0,0,0,0,0
GIN,1983,0,0,0,0,0
GIN,1984,0,0,0,0,0
GIN,1985,0,0,0,0,0
GIN,1986,0,0,0,0,0
GIN,1987,0,0,0,0,0
GIN,1988,0,0,0,0,0
GIN,1989,0,0,3,0,1
GIN,1990,0,0,3,0,1
GIN,1991,0,0,3,0,1
GIN,1992,0,0,3,0,1
GIN,1993,0,0,3,0,1
GIN,1994,0,0,3,0,1
GIN,1995,2,4,9,2,2
GIN,1996,2,4,9,2,2
GIN,1997,2,4,9,2,2
GIN,1998,2,4,9,2,2
GIN,1999,2,4,9,2,2
GIN,2000,2,4,9,2,2
GIN,2001,2,4,9,2,2
GIN,2002,2,4,9,2,2
GIN,2003,2,4,9,2,2
GIN,2004,2,4,9,2,2
GIN,2005,2,4,9,2,2
GIN,2006,2,4,9,2,2
GIN,2007,2,4,9,2,2
GIN,2008,2,4,9,2,2
GIN,2009,2,4,9,2,2
GIN,2010,2,4,9,2,2
GIN,2011,2,4,9,2,2
GIN,2012,2,4,9,2,2
GIN,2013,2,4,9,2,2
GIN,2014,2,4,9,2,2
GIN,2015,2,4,9,2,2
GIN,2016,2,4,9,2,2
GIN,2017,2,4,9,2,2
GIN,2018,2,4,9,2,2
GIN,2019,4,7,11,4,3
GIN,2020,4,7,11,4,3
GIN,2021,4,7,11,4,3
GIN,2022,4,7,11,4,3
GIN,2023,4,7,11,4,3
GMB,1958,0,0,0,0,0
GMB,1959,0,0,0,0,0
GMB,1960,0,0,0,0,0
GMB,1961,0,0,0,0,0
GMB,1962,0,0,0,0,0
GMB,1963,0,0,0,0,0
GMB,1964,0,0,0,0,0
GMB,1965,0,0,0,0,0
GMB,1966,0,0,0,0,0
GMB,1967,0,0,0,0,0
GMB,1968,0,0,0,0,0
GMB,1969,0,0,0,0,0
GMB,1970,0,0,0,0,0
GMB,1971,0,0,0,0,0
GMB,1972,0,0,0,0,0
GMB,1973,0,0,0,0,0
GMB,1974,0,0,0,0,0
GMB,1975,0,0,0,0,0
GMB,1976,0,0,0,0,0
GMB,1977,0,0,0,0,0
GMB,1978,0,0,0,0,0
GMB,1979,0,0,0,0,0
GMB,1980,0,0,0,0,0
GMB,1981,0,0,0,0,0
GMB,1982,0,0,0,0,0
GMB,1983,0,0,0,0,0
GMB,1984,0,0,0,0,0
GMB,1985,0,0,0,0,0
GMB,1986,0,0,0,0,0
GMB,1987,0,0,0,0,0
GMB,1988,0,0,0,0,0
GMB,1989,0,0,0,0,0
GMB,1990,0,0,0,0,0
GMB,1991,0,0,0,0,0
GMB,1992,0,0,0,0,0
GMB,1993,0,0,0,0,0
GMB,1994,0,0,0,0,0
GMB,1995,2,4,8,2,1
GMB,1996,2,4,8,2,1
GMB,1997,2,4,8,2,1
GMB,1998,2,4,8,2,1
GMB,1999,2,4,8,2,1
GMB,2000,2,4,8,2,1
GMB,2001,2,4,8,2,1
GMB,2002,2,4,8,2,1
GMB,2003,2,4,8,2,1
GMB,2004,2,4,8,2,1
GMB,2005,2,4,8,2,1
GMB,2006,2,4,8,2,1
GMB,2007,2,4,8,2,1
GMB,2008,2,4,8,2,1
GMB,2009,2,4,8,2,1
GMB,2010,2,4,8,2,1
GMB,2011,2,4,8,2,1
GMB,2012,2,4,8,2,1
GMB,2013,2,4,8,2,1
GMB,2014,2,4,8,2,1
GMB,2015,2,4,8,2,1
GMB,2016,2,4,8,2,1
GMB,2017,2,4,8,2,1
GMB,2018,2,4,8,2,1
GMB,2019,2,4,8,2,1
GMB,2020,2,4,8,2,1
GMB,2021,2,4,8,2,1
GMB,2022,2,4,8,2,1
GMB,2023,2,4,8,2,1
GNB,1958,0,0,0,0,0
GNB,1959,0,0,0,0,0
GNB,1960,0,0,0,0,0
GNB,1961,0,0,0,0,0
GNB,1962,0,0,0,0,0
GNB,1963,0,0,0,0,0
GNB,1964,0,0,0,0,0
GNB,1965,0,0,0,0,0
GNB,1966,0,0,0,0,0
GNB,1967,0,0,0,0,0
GNB,1968,0,0,0,0,0
GNB,1969,0,0,0,0,0
GNB,1970,0,0,0,0,0
GNB,1971,0,0,0,0,0
GNB,1972,0,0,0,0,0
GNB,1973,0,0,0,0,0
GNB,1974,0,0,0,0,0
GNB,1975,0,0,0,0,0
GNB,1976,0,0,0,0,0
GNB,1977,0,0,0,0,0
GNB,1978,0,0,0,0,0
GNB,1979,0,0,0,0,0
GNB,1980,0,0,0,0,0
GNB,1981,0,0,0,0,0
GNB,1982,0,0,0,0,0
GNB,1983,0,0,0,0,0
GNB,1984,0,0,0,0,0
GNB,1985,0,0,0,0,0
GNB,1986,0,0,0,0,0
GNB,1987,0,0,0,0,0
GNB,1988,0,0,0,0,0
GNB,1989,0,0,0,0,0
GNB,1990,0,0,0,0,0
GNB,1991,0,0,0,0,0
GNB,1992,0,0,0,0,0
GNB,1993,0,0,0,0,0
GNB,1994,0,0,0,0,0
GNB,1995,2,4,8,2,1
GNB,1996,2,4,8,2,1
GNB,1997,2,4,8,2,1
GNB,1998,2,4,8,2,1
GNB,1999,2,4,8,2,1
GNB,2000,2,4,8,2,1
GNB,2001,2,4,8,2,1
GNB,2002,2,4,8,2,1
GNB,2003,2,4,8,2,1
GNB,2004,2,4,8,2,1
GNB,2005,2,4,8,2,1
GNB,2006,2,4,8,2,1
GNB,2007,2,4,8,2,1
GNB,2008,2,4,8,2,1
GNB,2009,2,4,8,2,1
GNB,2010,2,4,8,2,1
GNB,2011,2,4,8,2,1
GNB,2012,2,4,8,2,1
GNB,2013,2,4,8,2,1
GNB,2014,2,4,8,2,1
GNB,2015,2,4,8,2,1
GNB,2016,2,4,8,2,1
GNB,2017,2,4,8,2,1
GNB,2018,2,4,8,2,1
GNB,2019,4,7,11,4,2
GNB,2020,4,7,11,4,2
GNB,2021,4,7,11,4,2
GNB,2022,4,7,11,4,2
GNB,2023,4,7,11,4,2
GNQ,1958,0,0,0,0,0
GNQ,1959,0,0,0,0,0
GNQ,1960,0,0,0,0,0
GNQ,1961,0,0,0,0,0
GNQ,1962,0,0,0,0,0
GNQ,1963,0,0,0,0,0
GNQ,1964,0,0,0,0,0
GNQ,1965,0,0,0,0,0
GNQ,1966,0,0,0,0,0
GNQ,1967,0,0,0,0,0
GNQ,1968,0,0,0,0,0
GNQ,1969,0,0,0,0,0
GNQ,1970,0,0,0,0,0
GNQ,1971,0,0,0,0,0
GNQ,1972,0,0,0,0,0
GNQ,1973,0,0,0,0,0
GNQ,1974,0,0,0,0,0
GNQ,1975,0,0,0,0,0
GNQ,1976,0,0,0,0,0
GNQ,1977,0,0,0,0,0
GNQ,1978,0,0,0,0,0
GNQ,1979,0,0,0,0,0
GNQ,1980,0,0,0,0,0
GNQ,1981,0,0,0,0,0
GNQ,1982,0,0,0,0,0
GNQ,1983,0,0,0,0,0
GNQ,1984,0,0,0,0,0
GNQ,1985,0,0,0,0,0
GNQ,1986,0,0,0,0,0
GNQ,1987,0,0,0,0,0
GNQ,1988,0,0,0,0,0
GNQ,1989,0,0,0,0,0
GNQ,1990,0,0,0,0,0
GNQ,1991,0,0,0,0,0
GNQ,1992,0,0,0,0,0
GNQ,1993,0,0,0,0,0
GNQ,1994,0,0,0,0,0
GNQ,1995,0,0,0,0,0
GNQ,1996,0,0,0,0,0
GNQ,1997,0,0,0,0,0
GNQ,1998,0,0,0,0,0
GNQ,1999,1,4,1,1,1
GNQ,2000,1,4,1,1,1
GNQ,2001,1,4,1,1,1
GNQ,2002,1,4,1,1,1
GNQ,2003,1,4,1,1,1
GNQ,2004,1,4,1,1,1
GNQ,2005,1,4,1,1,1
GNQ,2006,1,4,1,1,1
GNQ,2007,1,4,1,1,1
GNQ,2008,1,4,1,1,1
GNQ,2009,1,4,1,1,1
GNQ,2010,1,4,1,1,1
GNQ,2011,1,4,1,1,1
GNQ,2012,1,4,1,1,1
GNQ,2013,1,4,1,1,1
GNQ,2014,1,4,1,1,1
GNQ,2015,1,4,1,1,1
GNQ,2016,1,4,1,1,1
GNQ,2017,1,4,1,1,1
GNQ,2018,1,4,1,1,1
GNQ,2019,4,6,8,4,2
GNQ,2020,4,6,8,4,2
GNQ,2021,4,6,8,4,2
GNQ,2022,4,6,8,4,2
GNQ,2023,4,6,8,4,2
GRC,1958,0,0,0,0,0
GRC,1959,0,0,0,0,0
GRC,1960,0,0,0,0,0
GRC,1961,0,0,0,0,0
GRC,1962,0,0,0,0,0
GRC,1963,0,0,0,0,0
GRC,1964,0,0,0,0,0
GRC,1965,0,0,0,0,0
GRC,1966,0,0,0,0,0
GRC,1967,0,0,0,0,0
GRC,1968,0,0,0,0,0
GRC,1969,0,0,0,0,0
GRC,1970,0,0,0,0,0
GRC,1971,0,0,0,0,0
GRC,1972,0,0,0,0,0
GRC,1973,0,0,0,0,0
GRC,1974,0,0,0,0,0
GRC,1975,0,0,0,0,0
GRC,1976,0,0,0,0,0
GRC,1977,0,0,0,0,0
GRC,1978,0,0,0,0,0
GRC,1979,0,0,0,0,0
GRC,1980,0,0,0,0,0
GRC,1981,12,12,37,10,6
GRC,1982,12,12,37,10,6
GRC,1983,12,12,37,10,6
GRC,1984,12,12,37,10,6
GRC,1985,12,12,37,10,6
GRC,1986,12,12,36,11,6
GRC,1987,12,12,36,11,6
GRC,1988,12,12,36,11,6
GRC,1989,12,12,36,11,6
GRC,1990,12,12,36,11,6
GRC,1991,12,12,36,11,7
GRC,1992,12,12,36,11,7
GRC,1993,12,12,36,11,7
GRC,1994,12,12,43,11,8
GRC,1995,12,12,43,11,8
GRC,1996,12,12,43,11,9
GRC,1997,12,12,43,11,11
GRC,1998,12,12,43,11,12
GRC,1999,12,12,43,11,12
GRC,2000,12,12,43,11,16
GRC,2001,12,12,43,11,17
GRC,2002,12,12,43,11,19
GRC,2003,12,12,43,11,21
GRC,2004,12,12,44,11,22
GRC,2005,12,12,44,11,23
GRC,2006,12,12,44,11,24
GRC,2007,12,12,43,12,24
GRC,2008,12,12,43,12,27
GRC,2009,12,12,43,12,28
GRC,2010,12,12,43,12,29
GRC,2011,12,12,43,12,30
GRC,2012,12,12,43,12,31
GRC,2013,12,12,45,11,33
GRC,2014,12,12,45,11,36
GRC,2015,12,12,45,11,36
GRC,2016,12,12,46,11,40
GRC,2017,12,12,46,11,42
GRC,2018,12,12,46,11,44
GRC,2019,12,12,47,11,47
GRC,2020,12,12,47,11,49
GRC,2021,12,12,49,11,50
GRC,2022,12,12,49,11,50
GRC,2023,12,12,49,11,50
GRD,1958,0,0,0,0,0
GRD,1959,0,0,0,0,0
GRD,1960,0,0,0,0,0
GRD,1961,0,0,0,0,0
GRD,1962,0,0,0,0,0
GRD,1963,0,0,0,0,0
GRD,1964,0,0,0,0,0
GRD,1965,0,0,0,0,0
GRD,1966,0,0,0,0,0
GRD,1967,0,0,0,0,0
GRD,1968,0,0,0,0,0
GRD,1969,0,0,0,0,0
GRD,1970,0,0,0,0,0
GRD,1971,0,0,0,0,0
GRD,1972,0,0,0,0,0
GRD,1973,0,0,0,0,0
GRD,1974,5,8,12,5,1
GRD,1975,5,8,12,5,1
GRD,1976,5,8,12,5,1
GRD,1977,5,8,12,5,1
GRD,1978,5,8,12,5,1
GRD,1979,5,8,12,5,1
GRD,1980,5,8,12,5,1
GRD,1981,5,8,12,5,1
GRD,1982,5,8,12,5,1
GRD,1983,5,8,12,5,1
GRD,1984,5,8,12,5,1
GRD,1985,5,8,12,5,1
GRD,1986,5,8,12,5,1
GRD,1987,5,8,12,5,1
GRD,1988,5,8,12,5,1
GRD,1989,5,8,12,5,1
GRD,1990,5,8,12,5,1
GRD,1991,5,8,12,5,1
GRD,1992,5,8,12,5,1
GRD,1993,5,8,12,5,1
GRD,1994,5,8,12,5,1
GRD,1995,5,8,12,5,1
GRD,1996,5,8,12,5,1
GRD,1997,5,8,12,5,1
GRD,1998,5,8,12,5,1
GRD,1999,5,8,12,5,1
GRD,2000,5,8,12,5,1
GRD,2001,5,8,12,5,1
GRD,2002,5,8,12,5,1
GRD,2003,5,8,12,5,1
GRD,2004,5,8,12,5,1
GRD,2005,5,8,12,5,1
GRD,2006,5,8,12,5,1
GRD,2007,5,8,12,5,1
GRD,2008,11,11,22,11,2
GRD,2009,11,11,22,11,2
GRD,2010,11,11,22,11,2
GRD,2011,11,11,22,11,2
GRD,2012,11,11,22,11,2
GRD,2013,11,11,22,11,2
GRD,2014,11,11,22,11,2
GRD,2015,11,11,22,11,2
GRD,2016,11,11,22,11,2
GRD,2017,11,11,22,11,2
GRD,2018,11,11,22,11,2
GRD,2019,11,11,22,11,2
GRD,2020,11,11,22,11,2
GRD,2021,11,11,25,11,3
GRD,2022,11,11,25,11,3
GRD,2023,11,11,25,11,3
GRL,1958,0,0,0,0,0
GRL,1959,0,0,0,0,0
GRL,1960,0,0,0,0,0
GRL,1961,0,0,0,0,0
GRL,1962,0,0,0,0,0
GRL,1963,0,0,0,0,0
GRL,1964,0,0,0,0,0
GRL,1965,0,0,0,0,0
GRL,1966,0,0,0,0,0
GRL,1967,0,0,0,0,0
GRL,1968,0,0,0,0,0
GRL,1969,0,0,0,0,0
GRL,1970,0,0,0,0,0
GRL,1971,7,8,10,7,1
GRL,1972,7,8,10,7,1
GRL,1973,7,8,10,7,1
GRL,1974,7,8,10,7,1
GRL,1975,7,8,10,7,1
GRL,1976,7,8,10,7,1
GRL,1977,7,8,10,7,1
GRL,1978,7,8,10,7,1
GRL,1979,7,8,10,7,1
GRL,1980,7,8,10,7,1
GRL,1981,7,8,10,7,1
GRL,1982,7,8,10,7,1
GRL,1983,7,8,10,7,1
GRL,1984,7,8,10,7,1
GRL,1985,7,8,10,7,1
GRL,1986,7,8,10,7,1
GRL,1987,7,8,10,7,1
GRL,1988,7,8,10,7,1
GRL,1989,7,8,10,7,1
GRL,1990,7,8,10,7,1
GRL,1991,7,8,10,7,1
GRL,1992,7,8,10,7,1
GRL,1993,7,8,10,7,1
GRL,1994,7,8,10,7,1
