ISO3,year,D_US,D_EU,D_ON,D_S
CMR,2000,0.0,0.0,0.0,2.5172413793101036
COD,2000,0.0,0.0,0.0,3.7586206896551726
COG,2000,0.0,0.0,0.0,2.5172413793101036
COL,2000,0.0,0.0,0.0,5.999999999999625
COM,2000,0.0,0.0,0.0,3.0
CPV,2000,0.0,0.0,0.0,2.7586206896531724
CRI,2000,0.0,0.0,0.0,5.670114942527737
CUB,2000,0.0,0.0,0.0,0.0
DJI,2000,0.0,0.0,0.0,3.0
DMA,2000,0.0,0.0,0.0,3.8808583986197593
DOM,2000,0.0,0.0,0.0,0.0
ECU,2000,0.0,0.0,0.0,2.954781139702627
ERI,2000,0.0,0.0,0.0,3.0
ESH,2000,0.0,0.0,0.0,0.7586206896551724
ETH,2000,0.0,0.0,0.0,3.0
GAB,2000,0.0,0.0,0.0,2.5172413793101036
GEO,2000,0.0,0.0,0.0,3.9999999999977587
GHA,2000,0.0,0.0,0.0,2.7586206896531724
GIN,2000,0.0,0.0,0.0,0.7586206896551724
GMB,2000,0.0,0.0,0.0,2.7586206896531724
GNB,2000,0.0,0.0,0.0,2.7586206896531724
GNQ,2000,0.0,0.0,0.0,2.5172413793101036
GRD,2000,0.0,0.0,0.0,3.8808583986197593
GTM,2000,0.0,0.0,0.0,1.7586206896551724
GUY,2000,0.0,0.0,0.0,3.757873519776982
HND,2000,0.0,0.0,0.0,1.7586206896551724
HRV,2000,0.0,0.0,0.0,1.3891625615763545
HTI,2000,0.0,0.0,0.0,0.0
IDN,2000,0.0,0.0,0.0,3.5079365079340157
IRN,2000,0.0,0.0,0.0,0.0
IRQ,2000,0.0,0.0,0.0,0.5079365079365079
JAM,2000,0.0,0.0,0.0,3.757873519776982
KAZ,2000,0.0,0.0,0.0,4.999999999997758
KGZ,2000,0.0,0.0,0.0,4.999999999997758
KHM,2000,0.0,0.0,0.0,2.999999999997
KNA,2000,0.0,0.0,0.0,3.8808583986197593
KWT,2000,0.0,0.0,0.0,0.5079365079365079
LAO,2000,0.0,0.0,0.0,3.9999999999969997
LBR,2000,0.0,0.0,0.0,2.7586206896531724
LBY,2000,0.0,0.0,0.0,2.0251778872468527
LCA,2000,0.0,0.0,0.0,3.8808583986197593
LKA,2000,0.0,0.0,0.0,1.999999999998
LSO,2000,0.0,0.0,0.0,2.9999999999979714
MDA,2000,0.0,0.0,0.0,3.9999999999978813
MDG,2000,0.0,0.0,0.0,3.0
MDV,2000,0.0,0.0,0.0,0.0
MKD,2000,0.0,0.0,0.0,3.7578735197761626
MLI,2000,0.0,0.0,0.0,3.8812260536383545
MMR,2000,0.0,0.0,0.0,2.999999999997
MOZ,2000,0.0,0.0,0.0,2.9999999999979416
MRT,2000,0.0,0.0,0.0,2.0251778872468527
MUS,2000,0.0,0.0,0.0,4.999999999998
MWI,2000,0.0,0.0,0.0,4.999999999998
MYS,2000,0.0,0.0,0.0,3.5079365079340157
NAM,2000,0.0,0.0,0.0,4.999999999997
NER,2000,0.0,0.0,0.0,3.8812260536383545
NGA,2000,0.0,0.0,0.0,2.7586206896531724
NIC,2000,0.0,0.0,0.0,5.682630906768839
NPL,2000,0.0,0.0,0.0,0.0
OMN,2000,0.0,0.0,0.0,0.5079365079365079
PAN,2000,0.0,0.0,0.0,1.5079365079362665
PRK,2000,0.0,0.0,0.0,0.0
PRY,2000,0.0,0.0,0.0,5.999999999997673
QAT,2000,0.0,0.0,0.0,0.5079365079365079
RUS,2000,0.0,0.0,0.0,3.7586206896531724
RWA,2000,0.0,0.0,0.0,3.7586206896551726
SAU,2000,0.0,0.0,0.0,0.5079365079365079
SDN,2000,0.0,0.0,0.0,3.0
SEN,2000,0.0,0.0,0.0,3.8812260536383545
SGP,2000,0.0,0.0,0.0,3.5079365079340157
SLE,2000,0.0,0.0,0.0,2.7586206896531724
SLV,2000,0.0,0.0,0.0,1.9195402298850575
SOM,2000,0.0,0.0,0.0,1.4496725364739633
STP,2000,0.0,0.0,0.0,2.275862068965517
SUR,2000,0.0,0.0,0.0,2.999999999998517
SWZ,2000,0.0,0.0,0.0,4.999999999998
SYC,2000,0.0,0.0,0.0,0.9417360285374554
TCD,2000,0.0,0.0,0.0,2.5172413793101036
TGO,2000,0.0,0.0,0.0,3.8812260536383545
THA,2000,0.0,0.0,0.0,3.5079365079340157
TJK,2000,0.0,0.0,0.0,4.999999999997758
TKM,2000,0.0,0.0,0.0,3.9999999999977587
TTO,2000,0.0,0.0,0.0,3.757873519776982
UKR,2000,0.0,0.0,0.0,4.507936507934266
UZB,2000,0.0,0.0,0.0,3.9999999999977587
VCT,2000,0.0,0.0,0.0,3.8808583986197593
VEN,2000,0.0,0.0,0.0,5.610000431338686
VNM,2000,0.0,0.0,0.0,2.999999999997
YEM,2000,0.0,0.0,0.0,0.5079365079365079
YUG,2000,0.0,0.0,0.0,0.0
ZMB,2000,0.0,0.0,0.0,4.999999999998
ZWE,2000,0.0,0.0,0.0,4.999999999999
AGO,2001,0.0,0.0,0.0,3.0
ARE,2001,0.0,0.0,0.0,0.5079365079365079
ARG,2001,0.0,0.0,0.0,5.99999999999818
ARM,2001,0.0,0.0,0.0,3.9999999999977587
ATG,2001,0.0,0.0,0.0,4.479089171345559
AZE,2001,0.0,0.0,0.0,3.9999999999977587
BDI,2001,0.0,0.0,0.0,3.7586206896551726
BEN,2001,0.0,0.0,0.0,3.8812260536383545
BFA,2001,0.0,0.0,0.0,3.8812260536383545
BGD,2001,0.0,0.0,0.0,1.999999999998
BHR,2001,0.0,0.0,0.0,0.5079365079365079
BHS,2001,0.0,0.0,0.0,4.449311275510772
BIH,2001,0.0,0.0,0.0,1.0158730158730158
BLR,2001,0.0,0.0,0.0,4.999999999998517
BLZ,2001,0.0,0.0,0.0,4.449311275510863
BOL,2001,0.0,0.0,0.0,5.63031894275487
BRB,2001,0.0,0.0,0.0,4.449311275510863
BRN,2001,0.0,0.0,0.0,2.9999999999975078
BTN,2001,0.0,0.0,0.0,0.0
BWA,2001,0.0,0.0,0.0,2.9999999999979714
CAF,2001,0.0,0.0,0.0,2.5172413793101036
CIV,2001,0.0,0.0,0.0,3.8812260536383545
CMR,2001,0.0,0.0,0.0,2.5172413793101036
COD,2001,0.0,0.0,0.0,3.7586206896551726
COG,2001,0.0,0.0,0.0,2.5172413793101036
COL,2001,0.0,0.0,0.0,5.999999999999629
COM,2001,0.0,0.0,0.0,3.0
CPV,2001,0.0,0.0,0.0,2.7586206896531724
CRI,2001,0.0,0.0,0.0,5.9743422733077125
CUB,2001,0.0,0.0,0.0,3.15512173366579
DJI,2001,0.0,0.0,0.0,3.0
DMA,2001,0.0,0.0,0.0,4.479089171345559
DOM,2001,0.0,0.0,0.0,5.999999999999691
ECU,2001,0.0,0.0,0.0,2.97868150085735
ERI,2001,0.0,0.0,0.0,3.0
ESH,2001,0.0,0.0,0.0,0.7586206896551724
ETH,2001,0.0,0.0,0.0,3.0
GAB,2001,0.0,0.0,0.0,2.5172413793101036
GEO,2001,0.0,0.0,0.0,3.9999999999977587
GHA,2001,0.0,0.0,0.0,2.7586206896531724
GIN,2001,0.0,0.0,0.0,0.7586206896551724
GMB,2001,0.0,0.0,0.0,2.7586206896531724
GNB,2001,0.0,0.0,0.0,2.7586206896531724
GNQ,2001,0.0,0.0,0.0,2.5172413793101036
GRD,2001,0.0,0.0,0.0,4.479089171345559
GTM,2001,0.0,0.0,0.0,5.9999999999999
GUY,2001,0.0,0.0,0.0,4.449311275510863
HND,2001,0.0,0.0,0.0,5.999999999999891
HRV,2001,0.0,0.0,0.0,1.6994291969661428
HTI,2001,0.0,0.0,0.0,0.0
IDN,2001,0.0,0.0,0.0,3.5079365079340157
IRN,2001,0.0,0.0,0.0,0.0
IRQ,2001,0.0,0.0,0.0,0.5079365079365079
JAM,2001,0.0,0.0,0.0,4.449311275510863
KAZ,2001,0.0,0.0,0.0,4.999999999998517
KGZ,2001,0.0,0.0,0.0,4.999999999998517
KHM,2001,0.0,0.0,0.0,2.999999999997
KNA,2001,0.0,0.0,0.0,4.479089171345559
KWT,2001,0.0,0.0,0.0,0.5079365079365079
LAO,2001,0.0,0.0,0.0,3.9999999999969997
LBR,2001,0.0,0.0,0.0,2.7586206896531724
LBY,2001,0.0,0.0,0.0,2.0251778872468527
LCA,2001,0.0,0.0,0.0,4.479089171345559
LKA,2001,0.0,0.0,0.0,2.999999999997
LSO,2001,0.0,0.0,0.0,2.9999999999979714
MDA,2001,0.0,0.0,0.0,3.9999999999978813
MDG,2001,0.0,0.0,0.0,3.0
MDV,2001,0.0,0.0,0.0,0.0
MKD,2001,0.0,0.0,0.0,3.999999999999639
MLI,2001,0.0,0.0,0.0,3.8812260536383545
MMR,2001,0.0,0.0,0.0,2.999999999997
MOZ,2001,0.0,0.0,0.0,2.9999999999979416
MRT,2001,0.0,0.0,0.0,2.0251778872468527
MUS,2001,0.0,0.0,0.0,4.999999999998
MWI,2001,0.0,0.0,0.0,4.999999999998
MYS,2001,0.0,0.0,0.0,3.5079365079340157
NAM,2001,0.0,0.0,0.0,4.999999999997
NER,2001,0.0,0.0,0.0,3.8812260536383545
NGA,2001,0.0,0.0,0.0,2.7586206896531724
NIC,2001,0.0,0.0,0.0,5.9753157371931325
NPL,2001,0.0,0.0,0.0,0.0
OMN,2001,0.0,0.0,0.0,0.5079365079365079
PAN,2001,0.0,0.0,0.0,1.5079365079362665
PRK,2001,0.0,0.0,0.0,0.0
PRY,2001,0.0,0.0,0.0,5.999999999997687
QAT,2001,0.0,0.0,0.0,0.5079365079365079
RUS,2001,0.0,0.0,0.0,3.758620689653931
RWA,2001,0.0,0.0,0.0,3.7586206896551726
SAU,2001,0.0,0.0,0.0,0.5079365079365079
SDN,2001,0.0,0.0,0.0,3.0
SEN,2001,0.0,0.0,0.0,3.8812260536383545
SLE,2001,0.0,0.0,0.0,2.7586206896531724
SLV,2001,0.0,0.0,0.0,5.9999999999998925
SOM,2001,0.0,0.0,0.0,1.4496725364739633
STP,2001,0.0,0.0,0.0,2.275862068965517
SUR,2001,0.0,0.0,0.0,4.265810027713612
SWZ,2001,0.0,0.0,0.0,4.999999999998
SYC,2001,0.0,0.0,0.0,0.9417360285374554
TCD,2001,0.0,0.0,0.0,2.5172413793101036
TGO,2001,0.0,0.0,0.0,3.8812260536383545
THA,2001,0.0,0.0,0.0,3.5079365079340157
TJK,2001,0.0,0.0,0.0,4.999999999998517
TKM,2001,0.0,0.0,0.0,3.9999999999977587
TTO,2001,0.0,0.0,0.0,4.449311275510863
UKR,2001,0.0,0.0,0.0,4.999999999998266
UZB,2001,0.0,0.0,0.0,3.9999999999977587
VCT,2001,0.0,0.0,0.0,4.479089171345559
VEN,2001,0.0,0.0,0.0,5.706529427175295
YEM,2001,0.0,0.0,0.0,0.5079365079365079
YUG,2001,0.0,0.0,0.0,0.0
ZMB,2001,0.0,0.0,0.0,4.999999999998
ZWE,2001,0.0,0.0,0.0,4.999999999999
AGO,2002,0.0,0.0,0.0,3.0
ALB,2002,0.0,0.0,0.0,1.5238095238095237
ARE,2002,0.0,0.0,0.0,0.5079365079365079
ARG,2002,0.0,0.0,0.0,5.99999999999818
ARM,2002,0.0,0.0,0.0,3.9999999999978813
ATG,2002,0.0,0.0,0.0,4.479089171345559
AZE,2002,0.0,0.0,0.0,3.9999999999977587
BDI,2002,0.0,0.0,0.0,3.7586206896551726
BEN,2002,0.0,0.0,0.0,3.8812260536383545
BFA,2002,0.0,0.0,0.0,3.8812260536383545
BGD,2002,0.0,0.0,0.0,1.999999999998
BHR,2002,0.0,0.0,0.0,0.5079365079365079
BHS,2002,0.0,0.0,0.0,4.449311275510772
BIH,2002,0.0,0.0,0.0,1.8827495351508836
BLR,2002,0.0,0.0,0.0,4.999999999998517
BLZ,2002,0.0,0.0,0.0,4.449311275510863
BOL,2002,0.0,0.0,0.0,5.63031894275487
BRB,2002,0.0,0.0,0.0,4.449311275510863
BRN,2002,0.0,0.0,0.0,2.9999999999975078
BTN,2002,0.0,0.0,0.0,0.0
BWA,2002,0.0,0.0,0.0,2.9999999999979714
CAF,2002,0.0,0.0,0.0,2.5172413793101036
CHN,2002,0.0,0.0,0.0,0.0
CIV,2002,0.0,0.0,0.0,3.8812260536383545
CMR,2002,0.0,0.0,0.0,2.5172413793101036
COD,2002,0.0,0.0,0.0,3.7586206896551726
COG,2002,0.0,0.0,0.0,2.5172413793101036
COL,2002,0.0,0.0,0.0,5.999999999999629
COM,2002,0.0,0.0,0.0,3.0
CPV,2002,0.0,0.0,0.0,2.7586206896531724
CUB,2002,0.0,0.0,0.0,3.15512173366579
DJI,2002,0.0,0.0,0.0,3.0
DMA,2002,0.0,0.0,0.0,4.479089171345559
DOM,2002,0.0,0.0,0.0,5.999999999999691
ECU,2002,0.0,0.0,0.0,2.97868150085735
ERI,2002,0.0,0.0,0.0,3.0
ESH,2002,0.0,0.0,0.0,0.7586206896551724
ETH,2002,0.0,0.0,0.0,3.0
GAB,2002,0.0,0.0,0.0,2.5172413793101036
GEO,2002,0.0,0.0,0.0,3.9999999999977587
GHA,2002,0.0,0.0,0.0,2.7586206896531724
GIN,2002,0.0,0.0,0.0,0.7586206896551724
GMB,2002,0.0,0.0,0.0,2.7586206896531724
GNB,2002,0.0,0.0,0.0,2.7586206896531724
GNQ,2002,0.0,0.0,0.0,2.5172413793101036
GRD,2002,0.0,0.0,0.0,4.479089171345559
GTM,2002,0.0,0.0,0.0,5.999999999999988
GUY,2002,0.0,0.0,0.0,4.449311275510863
HND,2002,0.0,0.0,0.0,5.999999999999987
HTI,2002,0.0,0.0,0.0,2.999999999997
IDN,2002,0.0,0.0,0.0,3.5079365079340157
IRN,2002,0.0,0.0,0.0,0.0
IRQ,2002,0.0,0.0,0.0,0.5079365079365079
JAM,2002,0.0,0.0,0.0,4.449311275510863
KAZ,2002,0.0,0.0,0.0,4.999999999998517
KGZ,2002,0.0,0.0,0.0,4.999999999998517
KHM,2002,0.0,0.0,0.0,2.999999999997
KNA,2002,0.0,0.0,0.0,4.479089171345559
KWT,2002,0.0,0.0,0.0,0.5079365079365079
LAO,2002,0.0,0.0,0.0,3.9999999999969997
LBR,2002,0.0,0.0,0.0,2.7586206896531724
LBY,2002,0.0,0.0,0.0,2.0251778872468527
LCA,2002,0.0,0.0,0.0,4.479089171345559
LKA,2002,0.0,0.0,0.0,2.999999999997
LSO,2002,0.0,0.0,0.0,2.9999999999979714
MDA,2002,0.0,0.0,0.0,3.9999999999978813
MDG,2002,0.0,0.0,0.0,3.0
MDV,2002,0.0,0.0,0.0,0.0
MLI,2002,0.0,0.0,0.0,3.8812260536383545
MMR,2002,0.0,0.0,0.0,2.999999999997
MOZ,2002,0.0,0.0,0.0,2.9999999999979416
MRT,2002,0.0,0.0,0.0,2.0251778872468527
MUS,2002,0.0,0.0,0.0,4.999999999998
MWI,2002,0.0,0.0,0.0,4.999999999998
MYS,2002,0.0,0.0,0.0,3.5079365079340157
NAM,2002,0.0,0.0,0.0,4.999999999997
NER,2002,0.0,0.0,0.0,3.8812260536383545
NGA,2002,0.0,0.0,0.0,2.7586206896531724
NIC,2002,0.0,0.0,0.0,5.9999999999999964
NPL,2002,0.0,0.0,0.0,0.0
OMN,2002,0.0,0.0,0.0,0.5079365079365079
PAN,2002,0.0,0.0,0.0,1.5079365079362665
PRK,2002,0.0,0.0,0.0,0.0
PRY,2002,0.0,0.0,0.0,5.999999999997687
QAT,2002,0.0,0.0,0.0,0.5079365079365079
RUS,2002,0.0,0.0,0.0,3.758620689653931
RWA,2002,0.0,0.0,0.0,3.7586206896551726
SAU,2002,0.0,0.0,0.0,0.5079365079365079
SDN,2002,0.0,0.0,0.0,3.0
SEN,2002,0.0,0.0,0.0,3.8812260536383545
SLE,2002,0.0,0.0,0.0,2.7586206896531724
SLV,2002,0.0,0.0,0.0,5.999999999999999
SOM,2002,0.0,0.0,0.0,1.4496725364739633
STP,2002,0.0,0.0,0.0,2.275862068965517
SUR,2002,0.0,0.0,0.0,4.265810027713612
SWZ,2002,0.0,0.0,0.0,4.999999999998
SYC,2002,0.0,0.0,0.0,0.9417360285374554
TCD,2002,0.0,0.0,0.0,2.5172413793101036
TGO,2002,0.0,0.0,0.0,3.8812260536383545
THA,2002,0.0,0.0,0.0,3.5079365079340157
TJK,2002,0.0,0.0,0.0,4.999999999998517
TKM,2002,0.0,0.0,0.0,3.9999999999977587
TTO,2002,0.0,0.0,0.0,4.449311275510863
UKR,2002,0.0,0.0,0.0,4.999999999998266
UZB,2002,0.0,0.0,0.0,3.9999999999977587
VCT,2002,0.0,0.0,0.0,4.479089171345559
VEN,2002,0.0,0.0,0.0,5.706529427175295
YEM,2002,0.0,0.0,0.0,0.5079365079365079
YUG,2002,0.0,0.0,0.0,0.0
ZMB,2002,0.0,0.0,0.0,4.999999999998
ZWE,2002,0.0,0.0,0.0,4.999999999999
AFG,2003,0.0,0.0,0.0,0.999999999999
AGO,2003,0.0,0.0,0.0,3.0
ALB,2003,0.0,0.0,0.0,2.824124302726325
ARE,2003,0.0,0.0,0.0,2.9999999999975078
ARG,2003,0.0,0.0,0.0,5.99999999999818
ARM,2003,0.0,0.0,0.0,3.9999999999978813
ATG,2003,0.0,0.0,0.0,4.479089171345559
AZE,2003,0.0,0.0,0.0,4.999999999997
BDI,2003,0.0,0.0,0.0,3.7586206896551726
BEN,2003,0.0,0.0,0.0,3.8812260536383545
BFA,2003,0.0,0.0,0.0,3.8812260536383545
BGD,2003,0.0,0.0,0.0,1.999999999998
BHR,2003,0.0,0.0,0.0,2.9999999999975078
BHS,2003,0.0,0.0,0.0,4.449311275510772
BIH,2003,0.0,0.0,0.0,4.507936507934421
BLR,2003,0.0,0.0,0.0,4.999999999998517
BLZ,2003,0.0,0.0,0.0,4.449311275510863
BOL,2003,0.0,0.0,0.0,5.724016159321215
BRB,2003,0.0,0.0,0.0,4.449311275510863
BRN,2003,0.0,0.0,0.0,2.9999999999975078
BTN,2003,0.0,0.0,0.0,0.0
BWA,2003,0.0,0.0,0.0,2.9999999999979714
CAF,2003,0.0,0.0,0.0,2.5172413793101036
CHN,2003,0.0,0.0,0.0,0.0
CIV,2003,0.0,0.0,0.0,3.8812260536383545
CMR,2003,0.0,0.0,0.0,2.5172413793101036
COD,2003,0.0,0.0,0.0,3.7586206896551726
COG,2003,0.0,0.0,0.0,2.5172413793101036
COL,2003,0.0,0.0,0.0,5.999999999999721
COM,2003,0.0,0.0,0.0,3.0
CPV,2003,0.0,0.0,0.0,2.7586206896531724
CUB,2003,0.0,0.0,0.0,3.15512173366579
DJI,2003,0.0,0.0,0.0,3.0
DMA,2003,0.0,0.0,0.0,4.479089171345559
DOM,2003,0.0,0.0,0.0,5.999999999999691
ECU,2003,0.0,0.0,0.0,3.73752716837934
ERI,2003,0.0,0.0,0.0,3.0
ESH,2003,0.0,0.0,0.0,0.7586206896551724
ETH,2003,0.0,0.0,0.0,3.0
GAB,2003,0.0,0.0,0.0,2.5172413793101036
GEO,2003,0.0,0.0,0.0,4.999999999997
GHA,2003,0.0,0.0,0.0,2.7586206896531724
GIN,2003,0.0,0.0,0.0,0.7586206896551724
GMB,2003,0.0,0.0,0.0,2.7586206896531724
GNB,2003,0.0,0.0,0.0,2.7586206896531724
GNQ,2003,0.0,0.0,0.0,2.5172413793101036
GRD,2003,0.0,0.0,0.0,4.479089171345559
GTM,2003,0.0,0.0,0.0,5.999999999999998
GUY,2003,0.0,0.0,0.0,4.449311275510863
HND,2003,0.0,0.0,0.0,5.999999999999998
HTI,2003,0.0,0.0,0.0,2.999999999997
IDN,2003,0.0,0.0,0.0,3.5079365079340157
IRN,2003,0.0,0.0,0.0,0.0
IRQ,2003,0.0,0.0,0.0,0.5079365079365079
JAM,2003,0.0,0.0,0.0,4.449311275510863
KAZ,2003,0.0,0.0,0.0,4.999999999998517
KGZ,2003,0.0,0.0,0.0,4.999999999998517
KHM,2003,0.0,0.0,0.0,2.999999999997
KNA,2003,0.0,0.0,0.0,4.479089171345559
KWT,2003,0.0,0.0,0.0,2.9999999999975078
LAO,2003,0.0,0.0,0.0,3.9999999999969997
LBR,2003,0.0,0.0,0.0,2.7586206896531724
LBY,2003,0.0,0.0,0.0,2.0251778872468527
LCA,2003,0.0,0.0,0.0,4.479089171345559
LKA,2003,0.0,0.0,0.0,2.999999999997
LSO,2003,0.0,0.0,0.0,2.9999999999979714
MDA,2003,0.0,0.0,0.0,4.999999999997
MDG,2003,0.0,0.0,0.0,3.0
MDV,2003,0.0,0.0,0.0,0.0
MLI,2003,0.0,0.0,0.0,3.8812260536383545
MMR,2003,0.0,0.0,0.0,2.999999999997
MOZ,2003,0.0,0.0,0.0,2.9999999999979416
MRT,2003,0.0,0.0,0.0,2.0251778872468527
MUS,2003,0.0,0.0,0.0,4.999999999998
MWI,2003,0.0,0.0,0.0,4.999999999998
MYS,2003,0.0,0.0,0.0,3.5079365079340157
NAM,2003,0.0,0.0,0.0,4.999999999997
NER,2003,0.0,0.0,0.0,3.8812260536383545
NGA,2003,0.0,0.0,0.0,2.7586206896531724
NIC,2003,0.0,0.0,0.0,6.0
NPL,2003,0.0,0.0,0.0,0.0
OMN,2003,0.0,0.0,0.0,2.9999999999975078
PAN,2003,0.0,0.0,0.0,5.877338877338449
PRK,2003,0.0,0.0,0.0,0.0
PRY,2003,0.0,0.0,0.0,5.999999999997687
QAT,2003,0.0,0.0,0.0,2.9999999999975078
RUS,2003,0.0,0.0,0.0,3.758620689653931
RWA,2003,0.0,0.0,0.0,3.7586206896551726
SAU,2003,0.0,0.0,0.0,2.9999999999975078
SDN,2003,0.0,0.0,0.0,3.0
SEN,2003,0.0,0.0,0.0,3.8812260536383545
SLE,2003,0.0,0.0,0.0,2.7586206896531724
SLV,2003,0.0,0.0,0.0,6.0
SOM,2003,0.0,0.0,0.0,1.4496725364739633
STP,2003,0.0,0.0,0.0,2.275862068965517
SUR,2003,0.0,0.0,0.0,4.265810027713612
SWZ,2003,0.0,0.0,0.0,4.999999999998
SYC,2003,0.0,0.0,0.0,0.9417360285374554
TCD,2003,0.0,0.0,0.0,2.5172413793101036
TGO,2003,0.0,0.0,0.0,3.8812260536383545
THA,2003,0.0,0.0,0.0,3.5079365079340157
TJK,2003,0.0,0.0,0.0,4.999999999998517
TKM,2003,0.0,0.0,0.0,3.9999999999977587
TTO,2003,0.0,0.0,0.0,4.449311275510863
UKR,2003,0.0,0.0,0.0,4.999999999999
UZB,2003,0.0,0.0,0.0,3.9999999999977587
VCT,2003,0.0,0.0,0.0,4.479089171345559
VEN,2003,0.0,0.0,0.0,5.79960138673242
XKX,2003,0.0,0.0,0.0,1.5238095238095237
YEM,2003,0.0,0.0,0.0,0.5079365079365079
YUG,2003,0.0,0.0,0.0,0.0
ZMB,2003,0.0,0.0,0.0,4.999999999998
ZWE,2003,0.0,0.0,0.0,4.999999999999
AFG,2004,0.0,0.0,0.0,0.999999999999
AGO,2004,0.0,0.0,0.0,3.0
ALB,2004,0.0,0.0,0.0,2.986141460174059
ARE,2004,0.0,0.0,0.0,2.9999999999975078
ARG,2004,0.0,0.0,0.0,5.99999999999818
ARM,2004,0.0,0.0,0.0,3.9999999999978813
ATG,2004,0.0,0.0,0.0,4.479089171345559
AZE,2004,0.0,0.0,0.0,4.999999999997
BDI,2004,0.0,0.0,0.0,3.7586206896551726
BEN,2004,0.0,0.0,0.0,3.8812260536383545
BFA,2004,0.0,0.0,0.0,3.8812260536383545
BGD,2004,0.0,0.0,0.0,1.999999999998
BHR,2004,0.0,0.0,0.0,2.9999999999975078
BHS,2004,0.0,0.0,0.0,4.449311275510772
BIH,2004,0.0,0.0,0.0,4.880858398619042
BLR,2004,0.0,0.0,0.0,5.999999999998
BLZ,2004,0.0,0.0,0.0,4.449311275510863
BOL,2004,0.0,0.0,0.0,5.724815546892743
BRB,2004,0.0,0.0,0.0,4.449311275510863
BRN,2004,0.0,0.0,0.0,2.9999999999975078
BTN,2004,0.0,0.0,0.0,0.0
BWA,2004,0.0,0.0,0.0,2.999999999998
CAF,2004,0.0,0.0,0.0,2.5172413793101036
CHN,2004,0.0,0.0,0.0,3.9999999999969997
CIV,2004,0.0,0.0,0.0,3.8812260536383545
CMR,2004,0.0,0.0,0.0,2.5172413793101036
COD,2004,0.0,0.0,0.0,3.7586206896551726
COG,2004,0.0,0.0,0.0,2.5172413793101036
COL,2004,0.0,0.0,0.0,5.999999999999721
COM,2004,0.0,0.0,0.0,3.0
CPV,2004,0.0,0.0,0.0,2.7586206896531724
CUB,2004,0.0,0.0,0.0,3.169900757825185
DJI,2004,0.0,0.0,0.0,3.0
DMA,2004,0.0,0.0,0.0,4.479089171345559
DOM,2004,0.0,0.0,0.0,5.999999999999691
ECU,2004,0.0,0.0,0.0,3.73752716837934
ERI,2004,0.0,0.0,0.0,3.0
ESH,2004,0.0,0.0,0.0,0.7586206896551724
ETH,2004,0.0,0.0,0.0,3.0
GAB,2004,0.0,0.0,0.0,2.5172413793101036
GEO,2004,0.0,0.0,0.0,4.999999999997
GHA,2004,0.0,0.0,0.0,2.7586206896531724
GIN,2004,0.0,0.0,0.0,0.7586206896551724
GMB,2004,0.0,0.0,0.0,2.7586206896531724
GNB,2004,0.0,0.0,0.0,2.7586206896531724
GNQ,2004,0.0,0.0,0.0,2.5172413793101036
GRD,2004,0.0,0.0,0.0,4.479089171345559
GUY,2004,0.0,0.0,0.0,4.449311275510863
HKG,2004,0.0,0.0,0.0,0.999999999999
HTI,2004,0.0,0.0,0.0,2.999999999997
IDN,2004,0.0,0.0,0.0,3.5079365079340157
IRN,2004,0.0,0.0,0.0,0.0
IRQ,2004,0.0,0.0,0.0,0.5079365079365079
JAM,2004,0.0,0.0,0.0,4.449311275510863
KAZ,2004,0.0,0.0,0.0,5.999999999998
KGZ,2004,0.0,0.0,0.0,4.999999999998517
KHM,2004,0.0,0.0,0.0,2.999999999997
KNA,2004,0.0,0.0,0.0,4.479089171345559
KWT,2004,0.0,0.0,0.0,2.9999999999975078
LAO,2004,0.0,0.0,0.0,3.9999999999969997
LBR,2004,0.0,0.0,0.0,2.7586206896531724
LBY,2004,0.0,0.0,0.0,2.0251778872468527
LCA,2004,0.0,0.0,0.0,4.479089171345559
LKA,2004,0.0,0.0,0.0,2.999999999997
LSO,2004,0.0,0.0,0.0,2.999999999998
MAC,2004,0.0,0.0,0.0,3.999999999996
MDA,2004,0.0,0.0,0.0,4.999999999998016
MDG,2004,0.0,0.0,0.0,3.0
MDV,2004,0.0,0.0,0.0,0.0
MLI,2004,0.0,0.0,0.0,3.8812260536383545
MMR,2004,0.0,0.0,0.0,2.999999999997
MOZ,2004,0.0,0.0,0.0,2.9999999999979416
MRT,2004,0.0,0.0,0.0,2.0251778872468527
MUS,2004,0.0,0.0,0.0,4.999999999998
MWI,2004,0.0,0.0,0.0,4.999999999998
MYS,2004,0.0,0.0,0.0,3.5079365079340157
NAM,2004,0.0,0.0,0.0,4.999999999997
NER,2004,0.0,0.0,0.0,3.8812260536383545
NGA,2004,0.0,0.0,0.0,2.7586206896531724
NPL,2004,0.0,0.0,0.0,0.0
OMN,2004,0.0,0.0,0.0,2.9999999999975078
PAN,2004,0.0,0.0,0.0,5.877338877338877
PRK,2004,0.0,0.0,0.0,0.0
PRY,2004,0.0,0.0,0.0,5.999999999997687
QAT,2004,0.0,0.0,0.0,2.9999999999975078
RUS,2004,0.0,0.0,0.0,4.999999999998758
RWA,2004,0.0,0.0,0.0,3.7586206896551726
SAU,2004,0.0,0.0,0.0,2.9999999999975078
SDN,2004,0.0,0.0,0.0,3.0
SEN,2004,0.0,0.0,0.0,3.8812260536383545
SLE,2004,0.0,0.0,0.0,2.7586206896531724
SOM,2004,0.0,0.0,0.0,1.4496725364739633
